hu8_zoneid	hu8_baseflowindex_min	hu8_baseflowindex_max	hu8_baseflowindex_mean	hu8_baseflowindex_std	hu8_dep_no3_1985_min	hu8_dep_no3_1985_max	hu8_dep_no3_1985_mean	hu8_dep_no3_1985_std	hu8_dep_no3_1990_min	hu8_dep_no3_1990_max	hu8_dep_no3_1990_mean	hu8_dep_no3_1990_std	hu8_dep_no3_1995_min	hu8_dep_no3_1995_max	hu8_dep_no3_1995_mean	hu8_dep_no3_1995_std	hu8_dep_no3_2000_min	hu8_dep_no3_2000_max	hu8_dep_no3_2000_mean	hu8_dep_no3_2000_std	hu8_dep_no3_2005_min	hu8_dep_no3_2005_max	hu8_dep_no3_2005_mean	hu8_dep_no3_2005_std	hu8_dep_no3_2010_min	hu8_dep_no3_2010_max	hu8_dep_no3_2010_mean	hu8_dep_no3_2010_std	hu8_dep_so4_1985_min	hu8_dep_so4_1985_max	hu8_dep_so4_1985_mean	hu8_dep_so4_1985_std	hu8_dep_so4_1990_min	hu8_dep_so4_1990_max	hu8_dep_so4_1990_mean	hu8_dep_so4_1990_std	hu8_dep_so4_1995_min	hu8_dep_so4_1995_max	hu8_dep_so4_1995_mean	hu8_dep_so4_1995_std	hu8_dep_so4_2000_min	hu8_dep_so4_2000_max	hu8_dep_so4_2000_mean	hu8_dep_so4_2000_std	hu8_dep_so4_2005_min	hu8_dep_so4_2005_max	hu8_dep_so4_2005_mean	hu8_dep_so4_2005_std	hu8_dep_so4_2010_min	hu8_dep_so4_2010_max	hu8_dep_so4_2010_mean	hu8_dep_so4_2010_std	hu8_dep_totaln_1985_min	hu8_dep_totaln_1985_max	hu8_dep_totaln_1985_mean	hu8_dep_totaln_1985_std	hu8_dep_totaln_1990_min	hu8_dep_totaln_1990_max	hu8_dep_totaln_1990_mean	hu8_dep_totaln_1990_std	hu8_dep_totaln_1995_min	hu8_dep_totaln_1995_max	hu8_dep_totaln_1995_mean	hu8_dep_totaln_1995_std	hu8_dep_totaln_2000_min	hu8_dep_totaln_2000_max	hu8_dep_totaln_2000_mean	hu8_dep_totaln_2000_std	hu8_dep_totaln_2005_min	hu8_dep_totaln_2005_max	hu8_dep_totaln_2005_mean	hu8_dep_totaln_2005_std	hu8_dep_totaln_2010_min	hu8_dep_totaln_2010_max	hu8_dep_totaln_2010_mean	hu8_dep_totaln_2010_std	hu8_groundwaterrecharge_min	hu8_groundwaterrecharge_max	hu8_groundwaterrecharge_mean	hu8_groundwaterrecharge_std	hu8_prism_ppt_30yr_normal_800mm2_annual_min	hu8_prism_ppt_30yr_normal_800mm2_annual_max	hu8_prism_ppt_30yr_normal_800mm2_annual_mean	hu8_prism_ppt_30yr_normal_800mm2_annual_std	hu8_prism_tmax_30yr_normal_800mm2_annual_min	hu8_prism_tmax_30yr_normal_800mm2_annual_max	hu8_prism_tmax_30yr_normal_800mm2_annual_mean	hu8_prism_tmax_30yr_normal_800mm2_annual_std	hu8_prism_tmean_30yr_normal_800mm2_annual_min	hu8_prism_tmean_30yr_normal_800mm2_annual_max	hu8_prism_tmean_30yr_normal_800mm2_annual_mean	hu8_prism_tmean_30yr_normal_800mm2_annual_std	hu8_prism_tmin_30yr_normal_800mm2_annual_min	hu8_prism_tmin_30yr_normal_800mm2_annual_max	hu8_prism_tmin_30yr_normal_800mm2_annual_mean	hu8_prism_tmin_30yr_normal_800mm2_annual_std	hu8_runoff_min	hu8_runoff_max	hu8_runoff_mean	hu8_runoff_std	hu8_surficialgeology_alluv_ha	hu8_surficialgeology_alluv_pct	hu8_surficialgeology_beach_ha	hu8_surficialgeology_beach_pct	hu8_surficialgeology_colluv_ha	hu8_surficialgeology_colluv_pct	hu8_surficialgeology_dec_resid_ha	hu8_surficialgeology_dec_resid_pct	hu8_surficialgeology_eolian_ha	hu8_surficialgeology_eolian_pct	hu8_surficialgeology_gf_out_ha	hu8_surficialgeology_gf_out_pct	hu8_surficialgeology_grus_ha	hu8_surficialgeology_grus_pct	hu8_surficialgeology_ice_ha	hu8_surficialgeology_ice_pct	hu8_surficialgeology_lac_ha	hu8_surficialgeology_lac_pct	hu8_surficialgeology_lac_clay_ha	hu8_surficialgeology_lac_clay_pct	hu8_surficialgeology_marine_ha	hu8_surficialgeology_marine_pct	hu8_surficialgeology_open_water_ha	hu8_surficialgeology_open_water_pct	hu8_surficialgeology_other_ha	hu8_surficialgeology_other_pct	hu8_surficialgeology_peat_mrsh_ha	hu8_surficialgeology_peat_mrsh_pct	hu8_surficialgeology_saprol_ha	hu8_surficialgeology_saprol_pct	hu8_surficialgeology_solif_ha	hu8_surficialgeology_solif_pct	hu8_surficialgeology_solut_ha	hu8_surficialgeology_solut_pct	hu8_surficialgeology_till_clay_ha	hu8_surficialgeology_till_clay_pct	hu8_surficialgeology_till_loam_ha	hu8_surficialgeology_till_loam_pct	hu8_surficialgeology_till_oth_ha	hu8_surficialgeology_till_oth_pct	hu8_surficialgeology_till_sand_ha	hu8_surficialgeology_till_sand_pct
377	HU8_440	11	24	17.3439	4.2791	10.1126	13.9298	12.1749	0.9872	9.9348	12.9462	11.4394	0.6833	13.3528	16.6914	15.1135	0.6014	9.9815	11.6029	10.7624	0.3026	7.663	9.483	8.7184	0.4398	11.349	13.0605	12.4398	0.4776	15.6345	23.6989	19.7699	2.0841	13.3277	18.8469	15.4583	1.2378	13.5177	17.8308	16.4469	0.8378	9.1131	11.1046	9.7903	0.4847	9.2242	10.8472	10.193	0.3764	12.0516	13.4948	12.7547	0.2928	4.0194	5.6315	4.9213	0.4139	4.9385	6.6216	5.6648	0.3246	6.6844	8.2412	7.3971	0.309	4.5443	5.4626	4.9546	0.1588	3.9818	5.1484	4.6494	0.2873	6.2858	7.745	7.2409	0.3778	22	47	34.6418	7.9063	941.2176	1024.6635	985.9366	16.701	16.1118	17.486	16.8957	0.2898	10.4918	11.8759	11.2558	0.3134	4.869	6.4337	5.611	0.3445	7.6654	8.4647	8.0575	0.2146	43416.458	18.3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768.4787	1.5888	0	0	190010.9399	80.1072	0	0	0	0
378	HU8_441	30	43	37.0571	3.549	13.2196	14.7759	13.6949	0.2455	16.2328	18.3109	16.7195	0.3685	13.8203	16.7733	14.9043	0.7698	12.2572	15.8511	13.7396	0.863	8.7746	10.5976	9.7103	0.331	8.584	10.3886	9.1032	0.2729	21.5825	25.2803	23.1351	0.6924	24.7658	27.6203	26.0579	0.5633	17.2784	21.0822	18.6331	0.9871	13.7184	16.7475	14.9727	0.6758	10.3448	13.5279	11.8983	0.5963	9.6915	11.3085	10.0948	0.215	5.219	5.8109	5.405	0.089	7.3943	8.5369	7.6757	0.2202	6.2823	7.4803	6.7318	0.3014	5.3963	7.227	6.1235	0.4482	4.342	5.1449	4.7534	0.1415	4.5555	5.6529	4.8974	0.1957	71	105	89.4804	9.5306	914.8894	956.3622	933.7512	8.5715	14.8297	16.1071	15.5952	0.2124	9.2488	10.4047	9.9447	0.196	3.6288	4.8581	4.2894	0.198	9.2158	10.0001	9.6091	0.1776	16602.8213	6.3698	0	0	0	0	0	0	1455.6772	0.5585	0	0	0	0	0	0	0	0	95721.0476	36.7241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146869.5437	56.3476	0	0	0	0	0	0
379	HU8_442	25	46	37.2645	4.6469	12.5972	15.2483	13.8796	0.4431	14.2219	17.8216	16.38	0.6298	11.452	15.5734	14.3558	0.6467	9.7949	12.7231	11.6515	0.494	7.8278	9.0788	8.3018	0.2075	9.6564	11.9839	11.0709	0.6047	22.7959	26.8742	24.4468	0.7438	21.8366	27.5745	25.174	1.0513	13.8539	19.3561	17.4113	0.8516	10.4341	13.269	12.3063	0.4736	9.5299	11.8785	10.4453	0.3854	10.8311	13.4812	12.4311	0.7155	4.9187	6.0885	5.5371	0.1979	6.6719	8.4262	7.7567	0.307	5.333	7.2997	6.6819	0.2951	4.3795	5.6869	5.211	0.2318	3.9822	4.5621	4.2066	0.1038	5.2339	6.6844	6.0757	0.3615	56	103	83.2016	10.2699	918.0741	1002.3951	963.1837	18.959	15.7118	17.6051	16.7639	0.441	9.9051	11.57	11.0229	0.3665	4.0313	5.7048	5.2769	0.3169	8.4815	8.9474	8.7001	0.1124	66448.9712	15.8107	0	0	0	0	0	0	63390.5738	15.083	55943.8946	13.3111	0	0	0	0	2543.0766	0.6051	0	0	0	0	4208.3494	1.0013	0	0	0	0	0	0	0	0	0	0	0	0	227744.4478	54.1888	0	0	0	0
380	HU8_443	14	34	22.4572	3.2528	13.4163	15.4018	14.3427	0.481	11.6257	15.12	13.2509	0.6949	13.0866	14.7776	13.6463	0.3204	11.2628	15.2214	12.8115	0.8126	8.7244	10.6608	9.547	0.4239	9.218	10.4962	9.8055	0.2213	25.568	29.3732	27.3754	0.8278	19.1754	26.026	22.3673	1.5387	16.9115	19.5437	17.6593	0.4792	12.6991	17.9668	14.7441	1.1455	11.9867	15.1847	13.6527	0.7612	11.5326	12.5079	11.8975	0.1749	5.2113	5.8631	5.5362	0.163	5.2475	6.755	5.889	0.2766	5.8128	6.5714	6.1193	0.1582	4.8492	6.4207	5.4441	0.3227	4.2848	5.2874	4.6449	0.2132	4.6678	5.4885	5.0284	0.1507	31	76	50.2256	7.3275	923.4054	1034.0886	977.2939	22.5267	17.1338	17.8152	17.5152	0.1449	11.366	12.219	11.8445	0.1386	5.5722	6.728	6.1688	0.1771	8.7954	9.2967	9.0244	0.1207	10855.2912	3.5831	0	0	0	0	0	0	0	0	5211.1164	1.7201	0	0	7956.3373	2.6262	5454.1131	1.8003	0	0	0	0	2476.9921	0.8176	0	0	0	0	0	0	0	0	0	0	0	0	271005.7994	89.4528	0	0	0	0
381	HU8_444	27	55	37.5588	4.9265	12.5693	14.9153	13.6429	0.4858	11.8838	16.1236	14.5553	1.0891	11.468	15.5509	13.7253	0.6282	10.7329	12.1705	11.564	0.3055	8.0525	9.6888	8.6417	0.3044	9.9236	11.4033	10.5613	0.3954	22.7471	27.8736	24.9313	1.0833	19.3654	25.3432	23.3224	1.4532	13.8657	19.292	17.0625	0.8992	11.4284	13.5115	12.732	0.3542	10.3589	13.3006	11.5445	0.6159	11.7756	13.0072	12.2652	0.3364	4.9138	5.7785	5.3292	0.1859	5.3742	7.5563	6.6953	0.5631	5.3435	7.1221	6.2783	0.2681	4.6306	5.3344	5.0404	0.1483	4.0646	4.8102	4.2987	0.1358	5.1673	6.217	5.6078	0.2795	61	124	83.8579	11.061	926.3693	996.7084	966.7595	12.7503	16.8771	17.4263	17.1869	0.0874	11.2366	11.8743	11.4669	0.1303	5.3032	6.3886	5.742	0.2157	8.586	8.9914	8.8118	0.0848	30101.2568	13.0246	0	0	0	0	0	0	48559.2425	21.0112	7158.7699	3.0975	0	0	1270.875	0.5499	19502.1036	8.4384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124518.6622	53.8783	0	0	0	0
382	HU8_445	30	46	36.9054	2.6418	12.5513	15.0387	13.8467	0.5403	13.9833	18.3368	16.282	1.0876	13.6616	17.1919	15.1777	0.5682	10.7059	12.7026	11.9419	0.3824	8.2306	11.4702	10.0081	0.7056	8.3187	10.5219	9.4869	0.5549	22.7642	27.4837	25.6108	1.1408	23.1977	31.6572	27.0743	2.1422	17.0153	21.9789	19.4744	0.7003	12.5795	14.8338	13.6019	0.5173	10.7361	16.3517	13.6361	1.2329	9.6426	12.0822	10.9765	0.6455	4.8944	5.7333	5.265	0.1614	6.3359	8.3414	7.43	0.4931	6.2265	7.7129	6.8054	0.2779	4.5889	5.5009	5.1777	0.1668	4.1148	5.8843	5.0244	0.3739	4.1721	5.6437	4.9302	0.3487	68	103	83.636	5.8417	935.9262	1015.6265	973.9901	15.3137	15.9979	17.3385	16.8001	0.2824	10.7012	11.632	11.1316	0.232	4.9832	6.0221	5.4581	0.21	8.8018	9.4692	9.0949	0.1443	39727.3463	8.2143	0	0	0	0	0	0	44624.4068	9.2269	27452.945	5.6764	0	0	3107.0151	0.6424	801.5594	0.1657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6824.5309	1.4111	361098.4253	74.6632	0	0	0	0
383	HU8_446	11	19	13.904	1.6418	12.485	15.0414	13.5205	0.4474	12.9598	15.6451	13.8179	0.682	12.4736	14.2326	13.2793	0.4168	12.6844	15.8149	14.008	0.6191	8.9494	10.0528	9.4141	0.1992	7.8023	9.4624	8.8478	0.3719	24.8964	29.782	27.304	1.1483	22.3606	26.7937	23.7097	1.0869	16.3943	19.036	17.4905	0.6345	14.6087	18.413	16.1777	0.7517	13.4939	15.5257	14.6343	0.3951	10.0287	11.9135	11.4489	0.3811	4.8774	5.8747	5.3019	0.1813	5.5087	6.7887	5.9565	0.3346	5.5526	6.2662	5.9007	0.1714	5.328	6.534	5.8054	0.2479	4.1532	4.6801	4.402	0.106	3.9004	4.7917	4.4341	0.2058	25	42	31.1621	3.5948	978.8199	1085.5542	1033.4945	20.2727	17.561	18.9135	18.1391	0.2978	11.9661	13.1253	12.4981	0.2739	6.3576	7.37	6.8521	0.2548	8.9366	9.3768	9.0746	0.0892	22042.8621	9.2861	0	0	0	0	0	0	0	0	435.2051	0.1833	0	0	12671.0558	5.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202226.8198	85.1926	0	0	0	0
384	HU8_447	24	48	31.2071	6.4865	9.0317	13.1274	10.613	1.0236	11.5239	15.6733	13.0467	0.7367	8.7611	12.4218	10.4521	0.7389	8.1679	12.5943	10.2073	0.817	7.0835	9.6623	7.9977	0.6054	5.7819	7.3389	6.2991	0.3329	15.7362	22.7262	18.6779	1.7492	18.1106	24.2088	20.6324	1.2237	10.7408	15.3405	12.7514	0.9064	10.0575	14.5323	11.8965	0.7474	9.4694	12.7679	10.743	0.7756	6.6249	8.1786	7.174	0.3393	3.4234	4.9601	4.0104	0.3917	4.9298	6.4725	5.52	0.2569	3.7223	5.228	4.3883	0.2854	3.2615	5.0232	4.0658	0.317	3.052	4.3012	3.5637	0.2776	2.7522	3.5183	2.9906	0.1513	108	202	139.6543	26.1566	1135.2031	1343.0576	1255.7013	44.473	20.0197	22.387	21.3981	0.4785	13.4387	16.6515	15.7058	0.5844	6.7593	10.9141	10.0084	0.706	15.4301	19.3337	17.9426	0.8367	783306.5194	84.5005	0	0	13281.6577	1.4328	99861.8091	10.7728	247.1428	0.0267	20689.1053	2.2319	0	0	0	0	0	0	0	0	0	0	1481.1764	0.1598	0	0	0	0	0	0	0	0	8117.5885	0.8757	0	0	0	0	0	0	0	0
385	HU8_448	23	45	35.7597	3.8205	10.1817	14.4098	11.7281	0.9495	12.7492	15.1654	13.6738	0.4537	9.1223	12.4582	11.1602	0.5845	9.9257	12.5781	11.2374	0.4604	7.2444	10.311	8.8111	0.5973	5.7864	7.5422	6.3816	0.4953	18.1692	28.0802	21.272	1.8711	20.4562	24.8956	22.2797	0.7771	11.1933	16.0645	13.8993	0.8859	11.5824	14.5246	13.0361	0.572	9.789	14.4983	11.9739	0.8944	6.635	8.9433	7.2953	0.5584	3.847	5.403	4.4228	0.3569	5.3153	6.325	5.7127	0.1872	3.8315	5.2829	4.6749	0.2624	3.9557	5.0179	4.4839	0.188	3.2118	4.6608	3.9236	0.2895	2.7529	3.7124	3.0738	0.2541	94	219	162.2211	24.2094	1166.9917	1291.8497	1226.2883	22.386	19.8976	21.5916	20.6677	0.423	13.873	15.8837	14.9819	0.537	7.7564	10.1825	9.2913	0.6712	15.6102	20.0004	17.8991	0.9944	565494.3141	83.8049	0	0	37876.6911	5.6132	7362.7983	1.0911	3250.2932	0.4817	56125.9523	8.3177	0	0	0	0	0	0	0	0	0	0	13.1884	0.002	0	0	0	0	0	0	0	0	4651.8943	0.6894	0	0	0	0	0	0	0	0
386	HU8_449	25	55	40.8436	7.629	11.1491	17.7732	13.7006	2.0186	11.8703	15.255	13.5304	0.6397	10.5411	15.0034	12.4215	1.1213	8.6539	11.3322	10.2384	0.5266	7.8798	10.1627	9.3732	0.4926	6.0962	8.0207	6.8927	0.3218	18.6377	31.9602	23.9199	4.1204	18.721	24.3766	21.3894	1.0596	13.0663	18.6964	15.3742	1.4345	9.6149	12.7036	11.4566	0.672	10.4994	13.6709	12.4796	0.684	6.7544	9.2526	7.7177	0.4275	4.2154	6.8132	5.2212	0.8007	4.9901	6.441	5.6895	0.2781	4.4631	6.5108	5.3201	0.5416	3.546	4.522	4.0983	0.1801	3.5626	4.7017	4.2587	0.2606	2.9249	3.9468	3.3384	0.177	80	221	152.6898	38.2395	1133.6406	1242.9467	1192.2738	17.7778	18.2722	21.1499	20.1307	0.6146	12.7603	15.3396	13.758	0.8033	5.5524	9.5383	7.3802	1.1232	12.1138	16.8493	14.6496	1.2307	142294.9182	28.5467	0	0	0	0	181480.8234	36.4081	18304.7276	3.6722	16094.5543	3.2288	0	0	0	0	0	0	0	0	0	0	1829.5353	0.367	0	0	0	0	17613.2703	3.5335	0	0	120844.9392	24.2435	0	0	0	0	0	0	0	0
387	HU8_45	44	58	50.5992	2.2162	17.4339	21.8467	19.4377	0.8567	15.0314	20.8572	17.9215	1.2936	13.2516	17.8322	14.5316	0.736	14.3407	18.433	16.0803	0.6646	9.0496	11.4935	9.9589	0.3629	5.7587	8.5142	7.0603	0.6577	25.1013	31.9809	28.1193	1.3309	20.7169	29.5002	25.3097	2.0336	13.7276	19.0195	15.4704	0.902	16.3812	21.1656	18.5283	0.8332	13.0343	16.302	14.3656	0.8091	5.908	8.8602	7.2277	0.7562	5.5804	7.0979	6.2631	0.3055	5.1794	7.1581	6.1496	0.4377	4.7469	6.3208	5.1594	0.251	4.8876	6.3069	5.5127	0.2358	3.0928	4.1483	3.5609	0.1544	2.4037	3.6187	2.9485	0.3046	290	379	331.247	14.3633	1139.4298	1340.6592	1226.3428	59.4516	13.7999	16.132	15.5601	0.4184	8.5818	10.8124	9.9189	0.4143	3.0077	5.9664	4.2728	0.4692	23.3471	29.6347	26.0231	1.3584	30553.6334	10.9439	0	0	0	0	0	0	0	0	0	0	0	0	46962.3894	16.8214	2718.7759	0.9738	23711.0548	8.493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175237.0815	62.7678
388	HU8_450	10	23	14.8613	2.395	12.7759	15.235	14.0411	0.4795	12.1927	13.5373	12.8288	0.2559	12.3946	14.9851	13.478	0.4974	11.0955	15.5208	13.752	0.808	9.2812	10.4206	9.937	0.2141	6.6631	8.9309	7.8007	0.5925	25.5523	30.5437	28.093	0.9635	20.8318	23.4023	21.9868	0.4652	16.3583	19.4292	17.6618	0.6789	12.981	17.8821	15.9131	0.9087	13.9133	15.9812	15.0962	0.3728	8.1247	11.8013	9.9418	0.9894	4.9491	5.8681	5.4174	0.1648	5.2361	5.8315	5.5054	0.1157	5.4332	6.6682	5.9509	0.2381	4.5969	6.4009	5.6992	0.3242	4.3134	4.8888	4.6338	0.1103	3.3279	4.4463	3.9054	0.2879	23	53	33.9752	5.4341	1010.4849	1111.3193	1066.4929	23.6915	17.6584	19.7826	18.9514	0.3389	12.1542	13.641	13.1997	0.2335	6.6438	8.3506	7.4429	0.2578	8.9088	10.2456	9.2551	0.315	28698.4244	6.8975	0	0	296.9524	0.0714	0	0	8795.9119	2.114	47699.9299	11.4644	0	0	15173.6861	3.6469	20635.1964	4.9595	0	0	0	0	1.6804	4e-04	0	0	0	0	0	0	0	0	474.3307	0.114	0	0	294294.0169	70.7318	0	0	0	0
389	HU8_451	18	37	26.9621	2.4114	13.3596	17.4132	15.3295	0.892	12.3906	15.2295	13.7825	0.4755	12.2691	15.6191	13.2611	0.6053	9.0336	13.5888	10.5859	1.4537	9.2978	11.1904	9.9723	0.3589	6.9824	9.0024	7.9711	0.4676	24.8045	30.4401	27.6868	1.2095	19.3901	23.3323	21.4059	0.7095	15.0678	19.6338	16.2104	0.8937	9.4855	15.1028	11.3246	1.7235	12.221	16.0155	13.3157	0.7599	7.9595	10.5662	9.3108	0.6651	5.1811	6.9369	5.9967	0.3614	5.3328	6.6115	5.9831	0.2119	5.5059	7.0416	5.9786	0.2822	3.7638	5.7396	4.4318	0.6303	4.377	5.3414	4.8047	0.1912	3.4458	4.5513	4.0033	0.2639	47	97	69.9494	9.4388	1069.8816	1199.5879	1143.4739	30.4488	18.5908	20.1387	19.2952	0.2462	12.1367	13.7886	12.9283	0.2587	4.7562	8.5724	6.5564	0.6902	8.7169	12.6137	10.3783	1.1884	87072.8581	15.637	0	0	0	0	338174.9218	60.7313	1944.8222	0.3493	0	0	0	0	0	0	0	0	0	0	0	0	20.3324	0.0037	0	0	0	0	1027.4881	0.1845	0	0	128597.754	23.0943	0	0	0	0	0	0	0	0
390	HU8_452	14	29	24.0408	2.7162	13.7	17.1376	14.8409	0.6562	12.7298	14.5704	13.4126	0.2986	12.4752	13.8666	13.1932	0.2461	9.6955	14.1309	11.4399	1.1672	9.5902	10.7983	10.3962	0.2548	8.5465	10.0329	9.2061	0.3333	24.9543	30.0203	26.3462	0.9017	18.1168	21.3305	19.776	0.7405	14.9244	16.7844	15.6749	0.3778	9.6917	14.9384	11.6473	1.4344	12.3929	14.0839	13.4305	0.4484	9.9222	11.6498	10.7123	0.397	5.3865	6.8221	5.91	0.2815	5.5697	6.3691	5.8645	0.1279	5.6964	6.3671	6.0722	0.1113	4.091	5.9867	4.8551	0.4936	4.7149	5.4394	5.1601	0.1462	4.3376	5.1673	4.698	0.1913	35	68	55.4377	5.0378	1099.8953	1194.7585	1145.771	18.0573	18.5159	19.6435	19.1157	0.2041	12.4721	13.2878	12.7524	0.1427	5.7564	7.292	6.384	0.2727	8.716	10.3041	9.2816	0.4336	40843.2391	18.6915	0	0	0	0	56726.5986	25.9604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120942.2904	55.3481	0	0	0	0	0	0	0	0
391	HU8_453	24	36	29.5737	2.0217	13.2007	17.4686	14.2999	0.9658	12.9165	14.8794	13.4933	0.3803	11.8155	14.8228	12.5843	0.5729	8.5164	12.954	10.5573	1.1244	9.4544	10.5254	9.9419	0.2419	7.1354	8.2104	7.4992	0.2031	24.4198	32.1626	26.6972	1.7323	20.755	24.1061	21.8237	0.6831	14.8907	18.6436	15.7217	0.7196	9.4832	14.3848	11.6986	1.2152	13.0256	14.9509	13.6888	0.309	8.4609	9.9819	8.8797	0.3073	5.0876	6.6815	5.5082	0.3522	5.578	6.3529	5.8171	0.1413	5.165	6.665	5.585	0.2934	3.4912	5.4388	4.3943	0.4969	4.4836	5.0234	4.7094	0.119	3.5503	4.1623	3.7551	0.1181	57	97	75.679	7.7909	1077.249	1202.3135	1118.3571	23.3877	18.3842	19.3998	19.0463	0.1629	12.5638	13.5315	12.8857	0.1505	6.0717	8.0065	6.7201	0.2771	8.7918	12.6591	10.2651	1.1429	38008.556	15.126	0	0	0	0	94494.3641	37.6052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5841.7188	2.3248	0	0	112935.4316	44.944	0	0	0	0	0	0	0	0
392	HU8_454	19	33	27.1596	2.7859	12.7997	16.0182	14.4672	0.6435	12.8589	14.11	13.6289	0.2228	11.7842	13.4802	12.6582	0.3903	9.945	12.0106	10.9693	0.4811	9.2785	10.7301	10.0318	0.3143	6.914	7.89	7.4533	0.2273	21.6452	30.3329	26.8075	1.9863	20.811	24.4872	22.6841	0.7634	14.9377	17.4522	16.0677	0.5905	11.4659	14.4947	12.7486	0.7491	12.3694	14.9935	13.7879	0.6187	8.0471	9.384	8.5861	0.3298	4.839	6.0499	5.4433	0.2383	5.3633	5.9687	5.733	0.1095	5.0445	5.7257	5.3826	0.1607	4.031	4.9134	4.4207	0.2169	4.1496	4.8568	4.541	0.1524	3.3985	3.8854	3.6341	0.1146	69	129	101.4277	12.5862	1134.1436	1256.4017	1200.0426	24.4503	18.4103	20.2384	19.7932	0.3051	12.6109	14.2778	13.4772	0.3921	5.9825	8.6416	7.1564	0.6091	12.8408	16.1118	14.8009	0.6694	37326.5558	12.087	0	0	6390.3266	2.0693	127335.5417	41.2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4754.6453	1.5396	0	0	133009.2244	43.0707	0	0	0	0	0	0	0	0
393	HU8_455	22	36	28.0039	3.4632	12.3341	14.718	13.2673	0.5564	11.6777	14.8806	13.1939	0.7682	10.6948	12.1249	11.4528	0.2566	11.3941	13.6359	12.5425	0.5351	8.8803	10.5446	9.8284	0.3246	6.7125	7.6386	7.1607	0.1855	23.1827	29.5414	25.6635	1.4549	20.5255	25.4755	22.9215	1.2277	14.0232	16.2731	14.8975	0.3885	13.6032	16.7583	15.233	0.831	12.3463	15.2488	13.8843	0.5721	7.8314	9.2754	8.478	0.2996	4.6463	5.5561	4.989	0.2108	4.8804	6.2078	5.5126	0.3151	4.5086	5.1131	4.8201	0.1141	4.6119	5.5184	5.0758	0.2306	3.9674	4.7574	4.4078	0.1549	3.2521	3.7691	3.4983	0.1062	89	182	132.9214	23.8204	1209.8649	1309.2108	1244.309	21.6933	19.9035	20.5016	20.2507	0.1093	14.2063	14.7463	14.4687	0.1188	8.4084	9.0784	8.6817	0.1433	16.0817	20.4602	18.7175	1.4306	158635.0016	88.9805	0	0	1088.8751	0.6108	41.2923	0.0232	10987.2217	6.1629	7162.7971	4.0177	0	0	0	0	0	0	0	0	0	0	365.5288	0.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394	HU8_456	22	40	29.8162	4.0011	11.7413	17.6846	14.9789	1.5879	13.5951	15.9407	14.1607	0.4752	11.6393	13.4883	12.4791	0.4208	9.1769	11.3948	10.2442	0.3277	9.0332	10.3663	9.6822	0.2691	6.8063	8.0589	7.1716	0.1963	19.4045	32.5172	26.8906	3.8044	21.4008	25.0901	22.8136	0.8477	14.6873	16.8166	15.5637	0.4724	10.2421	12.775	11.5893	0.3396	11.8687	14.1621	13.077	0.4966	7.402	9.3115	8.1438	0.2888	4.4369	6.7566	5.6864	0.6162	5.6597	6.5947	5.9632	0.215	5.0303	5.7914	5.3395	0.1755	3.7492	4.4623	4.1207	0.0923	4.0127	4.7764	4.4101	0.1707	3.2518	3.9676	3.4905	0.1067	74	158	105.7285	21.4316	1132.9387	1247.3091	1181.3512	17.4827	18.2365	20.52	19.6051	0.5804	12.502	14.292	13.1333	0.3704	5.9253	8.0843	6.6565	0.3753	11.3805	15.7567	13.946	1.0735	37854.8584	11.26	0	0	0	0	181796.3616	54.0759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111.8847	1.2231	0	0	0	0	68384.8819	20.3413	0	0	44039.6759	13.0997	0	0	0	0	0	0	0	0
