buffer100m_nhdid	lagoslakeid	buffer100m_ha
120023055	51034	78.3252
25586015	51035	19.2058
100543976	51036	32.8918
25864594	51037	19.4021
26148606	51041	16.3389
25871682	51043	13.3189
{A638A09B-C6B6-4BCC-8E06-FB656ACA76B8}	51044	12.8484
43497174	51054	18.0758
43497160	51055	17.9829
43496064	51060	12.8514
57481757	51063	12.8669
65646923	51064	17.5759
57355333	51065	13.4509
65651043	51066	27.8401
{59C3849C-325A-40EB-ACEC-7479C903FB2B}	51067	34.7033
73028985	51078	13.7292
107069726	51079	11.5946
87818485	51082	13.4494
107070740	51083	18.426
107074638	51085	14.5323
109943640	51090	11.8343
109945144	51091	31.7826
105232827	51094	17.0914
86671257	51099	54.5364
109945036	51102	25.8947
75656471	51107	31.2863
75658287	51109	22.8567
75661453	51111	14.9086
155443571	51113	26.5928
76155337	51116	14.01
75475775	51117	16.0162
155413446	51121	28.0791
75657961	51128	49.5364
110736115	51133	18.7771
75651629	51135	14.8172
75657377	51136	13.0758
110734285	51138	44.3285
94393916	51144	21.6012
121207918	51147	17.9235
155638981	51155	44.8977
155636849	51157	35.1991
152094991	51159	31.8209
155637797	51160	12.7158
152095007	51161	13.019
152094282	51162	15.328
155641962	51163	32.4158
152517579	51164	19.65
155638604	51172	15.2863
155636744	51176	30.2976
152517854	51180	11.3644
152707129	51181	11.4208
155636800	51182	14.3689
152518334	51183	28.343
44361224	51185	13.932
44361150	51186	15.5972
60088594	51187	15.1302
44362674	51188	14.9108
118045599	51189	14.8776
82815126	51191	25.2984
60089708	51192	21.741
122383025	51200	24.6976
155408499	51206	23.8534
111830841	51208	15.4003
148710442	51213	14.952
149759298	51215	20.9689
147104443	51216	13.9247
148709895	51220	26.0661
150436750	51222	48.7403
118255163	51225	20.7547
148709991	51226	27.5061
147104178	51227	27.5119
149729785	51230	12.1764
147103933	51234	15.1592
148709899	51235	17.828
145332549	51236	43.0642
145331651	51239	26.182
145334257	51241	35.334
145331039	51242	21.8376
149425804	51244	58.8792
105726783	51248	14.9618
151873822	51251	55.6837
155428519	51256	14.3315
151873995	51257	18.8767
151062730	51267	15.923
87214194	51269	14.0855
124616749	51274	15.4691
84199941	51275	26.5985
167069192	51283	18.01
87958900	51286	14.258
87958946	51288	19.8336
124500777	51289	31.4955
131846173	51296	21.4332
131845208	51300	18.4766
{C0E5D39D-50C6-468E-B02B-D4157F702854}	51304	19.8146
{23AF1F8C-3CBE-48A8-A208-AF914DD50A54}	51310	16.1871
127352146	51314	15.9128
129447759	51319	41.8898
99421160	51320	25.5238
73885484	51324	17.1347
155152481	51344	61.127
152855589	51349	17.5708
155924830	51354	17.8894
90138981	51357	62.6904
49067608	51363	20.7438
145222953	51381	22.744
155472692	51383	61.5012
112381641	51393	12.5217
40202167	51401	18.7813
40198681	51402	12.27
41059838	51403	17.1941
45379714	51415	43.0646
59720745	51420	22.9213
45726702	51424	14.7414
80003293	51428	86.2547
120019721	51429	72.3942
45731048	51431	11.471
45338421	51432	40.0357
107115052	51435	11.3811
45724070	51437	11.8217
81638653	51438	19.0522
59748175	51439	45.6645
59721427	51440	13.9853
59805089	51441	23.5962
59805725	51447	58.2884
59720747	51450	18.0735
34134000	51452	28.0698
120019333	51453	38.6909
81642983	51454	16.0722
120020741	51459	89.2926
45721852	51461	28.4695
120020280	51462	13.9333
47706473	51464	21.656
45366477	51466	15.6176
59749177	51467	14.5013
59747719	51469	12.332
45364253	51471	34.8554
47723205	51472	42.8167
120020940	51473	106.2804
47717399	51475	19.1907
59722433	51476	29.6184
45380348	51478	11.952
59748125	51481	30.6432
120020792	51486	74.2315
167258094	51487	68.8237
58122707	51488	30.2113
120020729	51489	38.3208
82554822	51494	16.4625
82553488	51496	47.1013
91599939	51498	30.9134
82553398	51499	28.5663
122551564	51501	24.9117
32671278	51504	14.7978
{5DDCD7F5-4E2F-4685-976E-034B49D4D97E}	51506	18.9437
91599715	51508	47.3987
120020192	51513	24.3561
122851085	51516	25.9944
86365895	51517	20.0831
32672668	51518	28.0584
82553238	51519	41.5163
122551460	51520	11.6332
120020269	51521	22.1485
82552618	51522	17.1696
82554174	51523	17.5531
91597327	51524	40.7332
122550799	51526	20.382
{189CD29F-1E8D-4433-9B1A-35C417C7AF83}	51527	18.8726
122548347	51528	15.9665
{A92309B6-170E-4245-AFB9-9D7CC444E999}	51529	24.297
122548267	51530	12.4668
122547533	51531	44.4811
86365319	51532	32.2476
118875613	51533	34.07
69545853	51534	16.1449
47483750	51538	72.9511
91682367	51539	16.0884
69546353	51541	13.4523
120020345	51543	14.5436
69547563	51544	21.1151
91689549	51545	16.6693
91678173	51548	27.9128
69544225	51552	11.817
74723307	51561	14.6439
74720759	51563	36.6417
69884638	51566	24.2309
77570117	51569	17.1802
74927153	51571	14.2671
74925225	51574	25.5631
74929009	51578	17.9116
70331455	51585	16.1238
152377985	51586	43.6877
157362277	51589	67.5498
70334087	51590	36.0431
70335529	51594	41.0406
70331477	51595	22.4417
70330487	51597	26.9772
70337777	51598	20.2821
70333375	51602	15.4538
152373045	51605	21.9714
157360730	51607	18.9903
155845529	51611	42.936
143250937	51626	13.4311
145609040	51627	12.7787
143250860	51628	17.2817
120871990	51637	67.0887
159107908	51638	27.4349
144571302	51643	75.6278
144568149	51644	46.5887
66629333	51658	26.1104
90588384	51660	18.9272
121632302	51661	16.2275
121622301	51669	15.6116
121622674	51674	31.4554
{2FF8DD3F-1D57-497E-85B0-FC2AD11F1DB4}	51682	12.5416
155095942	51683	15.1597
90588214	51685	13.3602
154347763	51693	23.127
154352280	51697	65.1875
154351445	51702	30.2666
152224785	51710	41.7033
22038150-d6a5-4d29-b778-f0ca981f71b8	51721	37.3469
44745933	51728	29.6395
155039333	51736	18.9295
48799462	51743	83.2581
141197845	51748	27.912
91240971	51750	22.6991
42902301	51752	30.4816
91244853	51756	13.8427
cf9a1a42-79ce-460d-bfd6-f8a263e224de	51759	20.907
48793122	51760	13.8515
123271465	51763	13.9461
114336337	51764	14.2699
120018506	51767	25.3098
121839156	51769	93.4418
121543902	51771	18.0912
86273217	51773	29.1
{6569AC4D-E7E8-4552-8022-68478C4359B2}	51774	13.336
86281719	51777	36.7349
121841451	51780	13.9175
86274595	51782	23.9909
105568762	51784	14.9599
86278671	51788	18.0963
120017946	51791	22.8129
86273515	51794	13.2592
121837983	51795	177.2974
86276945	51797	19.773
86272733	51799	35.1997
121544531	51800	37.1366
86273079	51801	13.135
126591147	51802	15.3118
105568886	51803	12.4732
121545083	51805	12.456
90767443	51806	29.7762
81003685	51807	21.8823
106351719	51808	12.0209
90770369	51809	68.0403
81002463	51811	20.8652
80997869	51814	34.1112
105954635	51815	15.4063
80996241	51817	17.0029
81001259	51819	29.9402
80995261	51822	37.7034
122495820	51823	27.4393
81004485	51824	16.3509
106374338	51827	13.1073
80997701	51831	23.8618
81003721	51833	21.7455
80997801	51836	46.1815
130997497	51839	66.6328
74255572	51843	14.8825
132548880	51846	25.7993
19ad089f-8bce-43f9-80e2-dab6e78866f3	51848	12.5379
149309794	51854	37.862
49804356	51861	44.2855
49804016	51869	88.7612
105465047	51876	15.6369
105468687	51883	12.7747
107417461	51889	13.9038
43267521	51890	13.2797
120031624	51891	20.9283
77034305	51902	17.3247
80303655	51909	16.7034
139827683	51915	12.7933
104506196	51921	68.3448
142978638	51925	53.2285
150612052	51926	20.7112
150612484	51927	20.1074
150569785	51936	18.8882
152430436	51938	21.4561
150569175	51939	16.4353
106451737	51940	18.1739
118180594	51941	19.4826
106402836	51944	22.8723
151717353	51947	11.5516
141033049	51951	18.6147
132665896	51952	38.6801
136864330	51959	23.9033
136018223	51962	26.4611
136902229	51963	14.3901
{A88F9958-AA08-407C-9215-6F63E63565A2}	51964	12.3655
120802790	51967	50.4669
123006113	51978	14.7076
123632563	51980	29.7309
141008087	51984	46.4125
{FC26BE0A-2911-4C1D-8F52-27B58FCFCF0D}	51987	13.9544
{E1EE0750-3B65-474A-96B2-B00C8CA4FA89}	51989	97.3227
136682845	51992	15.9753
135696530	51993	13.2058
139341090	51994	14.1332
136693245	51995	26.7949
135695230	51996	14.1831
127688450	51998	200.5232
136680631	52000	15.8632
135696727	52001	27.9468
127630000	52002	15.2597
136667029	52003	19.5494
136683157	52004	15.8772
135695038	52007	27.6866
135695291	52008	12.013
122985600	52012	12.6272
122983059	52021	16.017
122985988	52027	21.9781
121940216	52028	28.0838
167586812	52032	13.2661
47726299	52034	14.5668
167100597	52035	13.9922
89363733	52038	54.1037
47721041	52041	24.9441
52855723	52045	12.163
53540341	52046	15.9835
167101244	52047	27.7837
53540373	52053	11.9863
52855001	52054	19.9071
47719631	52056	30.8919
139726405	52061	17.1455
133271898	52062	14.8403
60459947	52064	21.906
60440927	52065	56.4748
60430591	52067	26.0693
55506225	52069	72.1094
55493569	52077	26.7278
120022939	52084	46.265
{BD38DFCC-CA33-4EE6-B309-6283B3478A2E}	52088	21.6918
26280591	52091	41.1534
120022776	52099	14.7046
25981860	52104	15.6281
{C9FE7124-486A-42B9-B3C0-DBF04D4684E3}	52105	13.8632
120022985	52107	41.4105
26156334	52113	21.9038
{AC05F216-D503-4B0B-A948-C9608DAF2F78}	52114	12.9806
25873982	52115	15.4392
{04E78CFD-A3D8-4E55-8D50-86596A1CC050}	52116	13.3356
54975593	52121	12.3581
43496432	52124	14.0224
66419387	52125	25.679
{7FD31616-6AEA-4F8C-80FF-DCB91FDB3F6E}	52127	15.6342
46468513	52128	28.8037
66416947	52129	13.4169
{58960314-6A78-42C1-A75C-47892F06B8D2}	52130	15.9789
66214381	52133	21.622
43499064	52136	14.4234
107070762	52143	13.7601
114543775	52144	13.2259
120020439	52146	34.2093
114544393	52152	15.9951
87817997	52155	33.25
107072210	52157	80.2307
111726923	52158	38.9757
107070124	52159	25.4887
123146856	52166	49.1676
123397189	52168	34.334
86671547	52175	14.6085
86671025	52176	16.1718
117627707	52179	18.4489
68838093	52187	15.6277
75659749	52189	46.4389
75475029	52193	26.3334
76155053	52194	17.7069
110735397	52200	26.4816
113235967	52203	72.6
152512197	52204	21.5996
110736423	52206	25.4825
152517754	52211	29.3768
152707577	52212	13.0326
152707614	52213	32.026
152707629	52216	18.4565
155638365	52219	18.438
639d699e-2076-4c68-97b5-fddc999cc3ca	52220	10.9511
120020409	52221	22.1538
155642888	52223	22.5376
157068372	52224	23.342
152517614	52225	18.6281
157068254	52229	17.0037
157068637	52230	12.8925
152094897	52233	11.9177
152707563	52236	34.304
155637579	52237	34.7699
44361630	52238	15.8616
82819392	52240	12.2471
155417522	52241	13.0279
121858372	52245	17.5397
60091248	52250	14.3282
82816922	52251	24.9074
9695129f-68c0-45c5-a7ba-9c0a921137d5	52252	34.1274
60087701	52254	21.2248
111830427	52258	16.1964
83975979	52259	24.2703
113471565	52260	28.8314
122382821	52265	34.1544
113471639	52266	11.3259
147104702	52270	14.033
149729695	52271	23.8288
150436972	52273	22.4974
147104357	52275	42.6141
148710534	52279	23.258
147103867	52283	13.6446
145332598	52284	31.3179
146647222	52285	16.2556
146646881	52287	28.0613
145331174	52288	20.1377
145333139	52289	11.759
145333924	52293	17.3552
152192091	52294	28.8963
152192596	52295	17.1292
155428200	52297	14.1304
152192917	52298	11.6362
151873862	52299	15.7557
151063476	52305	15.9307
128581266	52306	13.7767
123055082	52308	15.1245
118017697	52313	20.724
159048308	52317	15.5702
124618766	52319	25.4961
124502264	52322	17.8756
129640370	52325	22.9545
167069854	52326	31.8742
131841253	52335	51.0943
131843653	52340	52.4756
132436499	52342	17.5584
132859676	52343	23.5105
131845041	52345	24.091
132858791	52347	15.8963
133098379	52348	32.4337
132433786	52350	12.1241
{10D861EE-C331-4BE5-975A-96A742905344}	52354	36.272
129690928	52357	63.3652
{92AE6215-62B6-4AE2-A71C-BF3A199C9DB6}	52359	18.5474
123972873	52363	12.8888
112382413	52366	11.0139
100481183	52368	27.3368
125564124	52374	33.8289
125574117	52375	43.7421
125568639	52376	12.9894
125570461	52380	20.1145
{4D58D857-9AF2-4411-8CBB-205F836A2011}	52381	17.6022
56890279	52384	26.5459
152014200	52385	40.3173
56938644	52389	13.2409
152012534	52390	19.0595
152840892	52395	14.6667
152842097	52396	17.8362
152858074	52399	19.8445
155937279	52400	31.0688
80601213	52407	11.8596
54777560	52409	17.0637
90142717	52410	21.33
145163294	52417	31.4916
90131105	52420	30.4802
90108677	52430	16.2493
90385406	52431	18.6897
90113729	52432	13.4219
155351948	52435	19.6107
53450329	52436	36.3278
155290239	52441	18.1948
155855753	52447	44.5374
155855664	52449	14.8891
152100869	52463	31.9737
100326518	52479	23.1349
{C46F7EE4-3676-4BC0-9264-E67AC1399961}	52481	54.88
{20EC04F7-A2D5-4F3C-B15D-955D4029C2CC}	52483	57.9216
59725161	52484	16.6215
120019473	52486	71.2023
59812193	52487	11.1361
45366033	52491	11.9844
59747229	52493	14.8016
58121155	52495	15.2169
120020006	52496	23.6119
120019470	52499	19.5865
47707781	52501	12.955
59749083	52502	16.3925
34132203	52503	45.333
80003469	52504	13.9008
120019323	52508	13.5278
80003443	52510	28.9291
47712011	52512	22.7154
59747537	52516	12.7877
59810757	52517	39.045
72860263	52520	12.5561
120019302	52522	51.855
47727735	52523	17.443
59719729	52524	21.2465
59748101	52526	23.7068
120018970	52527	41.1769
81639165	52529	33.1369
59810255	52532	17.4776
120019709	52533	29.086
45380998	52534	17.8308
59803553	52535	14.0414
45722740	52537	27.7142
59724059	52544	14.0136
45722378	52548	15.5395
59807135	52552	18.3883
45365049	52555	20.5903
72860567	52558	12.2298
166870505	52561	12.6258
b01fa099-89e4-44f1-a016-bb288d3bb877	52563	16.0096
82552784	52567	11.827
122849741	52568	20.1031
91574483	52570	55.5405
84590707	52571	48.0585
122550427	52572	32.0318
122849697	52573	14.0217
{C5D34415-E4DE-4E49-A14F-0DEDBBBFA612}	52574	22.6031
59810419	52575	12.6001
86366515	52576	30.257
120020032	52577	58.9737
82958749	52585	16.8075
122548961	52586	71.6892
122850962	52590	12.3968
120020080	52591	20.3234
91594797	52593	11.316
122849454	52595	31.6766
83946764	52599	11.7763
122547337	52600	15.6679
86365453	52601	12.3422
91687449	52607	16.6609
47480749	52609	17.7011
82983397	52610	13.6923
69546371	52613	16.1979
91690745	52616	26.9308
91688751	52617	16.2263
47478013	52618	23.6858
34243330	52621	31.0633
34241738	52623	27.8229
114337127	52626	25.0712
151949131	52627	15.9442
76246458	52628	23.8715
69884674	52631	43.065
69884574	52632	20.0213
74927207	52633	113.9167
69885630	52640	11.6178
74925179	52641	12.6669
74926409	52643	27.2898
155588363	52645	69.5867
155495232	52647	142.4002
157362427	52650	20.509
157361190	52654	31.6518
70331787	52655	15.5968
141286750	52660	13.3804
70336699	52661	13.4629
157364079	52663	23.7994
152373168	52664	12.5917
69885996	52665	25.9161
152373080	52667	22.0851
70333875	52669	17.4886
155067043	52671	12.8796
152594101	52673	26.4687
145756797	52674	16.7146
154318828	52680	16.5695
154319357	52683	20.7996
145756579	52686	18.1974
152139493	52690	12.8988
130974305	52691	18.1796
145608413	52693	21.1985
143248809	52695	12.8617
83836005	52696	13.1974
83837213	52698	24.5217
156039886	52700	19.2539
133527507	52701	22.9358
120825596	52708	13.4437
133527623	52709	17.3283
120032457	52720	17.1634
144570875	52721	31.9705
105763362	52724	24.1897
85085052	52725	17.0016
90568427	52726	21.4325
69549083	52745	14.5975
152287641	52748	21.7938
156106636	52750	12.4055
156105976	52753	45.3725
152225151	52754	16.4995
154316574	52769	23.9214
d64d5d16-f61a-4b1d-8a02-b4985feb983c	52778	107.2886
98647010	52796	18.7658
42901601	52808	69.7947
110825336	52810	12.5976
91245669	52815	17.7324
42904805	52816	20.1055
121840619	52817	13.163
121838557	52821	17.0637
121841519	52822	14.5832
86277557	52826	13.0385
86282645	52827	42.4741
86281225	52828	28.3616
121412238	52829	139.508
121837146	52830	44.0508
86275633	52832	17.4305
121837469	52834	67.6157
120018634	52836	51.8147
121837457	52837	35.8768
121840318	52838	16.3037
{B1DF4B11-90D1-4742-AD96-4B1296941727}	52840	15.2757
86275565	52842	53.0226
86280971	52843	17.9083
121545046	52850	13.0895
121544829	52852	28.6165
86280941	52854	24.1951
121840494	52857	20.5202
105568878	52858	14.4681
123271985	52859	34.6775
121836965	52861	11.8287
86275979	52863	18.5112
121544060	52865	31.2438
106350897	52867	44.2262
90768403	52869	13.7898
120019384	52870	12.5283
120018866	52871	73.0619
105953467	52874	15.7828
90769235	52879	16.6318
105954717	52882	43.1727
72d19d48-754d-459b-a1f2-b1cfd8993b06	52886	177.8457
121544851	52887	19.8895
90769251	52888	26.1191
120018849	52890	16.5535
80993291	52891	18.8035
81003949	52893	13.1025
80993695	52896	21.9088
105953885	52900	14.3998
80996737	52901	57.2318
120019078	52903	14.4995
80998379	52905	13.6244
90768725	52907	11.2191
120019266	52908	85.9808
139345834	52921	21.9873
66709408	52929	17.9142
74363435	52941	35.7175
36918756	52955	12.7689
36937934	52962	49.6349
105465037	52968	18.5924
88433589	52969	14.6691
140848722	52989	75.7092
62053954	52993	13.7436
104500586	52995	39.3034
145050750	52999	26.9975
145051026	53000	21.9767
145049417	53002	25.9164
145049932	53003	20.4104
142825562	53005	22.5883
{4F1991A0-25A2-4F02-92E8-222CFCBFB485}	53006	40.0371
139345971	53007	170.1892
150612025	53008	56.8388
145081994	53009	24.5978
150611823	53011	15.1985
150612800	53012	19.1124
150570033	53020	20.9272
106571141	53021	35.1905
152433125	53024	11.7558
152432236	53028	27.8954
106454581	53029	68.1328
151718585	53031	14.0813
106403026	53032	29.1753
