county_zoneid	county_canopy2001_min	county_canopy2001_max	county_canopy2001_mean	county_canopy2001_std	county_damdensity_pointcount	county_damdensity_pointsperha	county_damdensity_pointspersqkm	county_nlcd1992_ha_0	county_nlcd1992_pct_0	county_nlcd1992_ha_11	county_nlcd1992_pct_11	county_nlcd1992_ha_21	county_nlcd1992_pct_21	county_nlcd1992_ha_22	county_nlcd1992_pct_22	county_nlcd1992_ha_23	county_nlcd1992_pct_23	county_nlcd1992_ha_31	county_nlcd1992_pct_31	county_nlcd1992_ha_32	county_nlcd1992_pct_32	county_nlcd1992_ha_33	county_nlcd1992_pct_33	county_nlcd1992_ha_41	county_nlcd1992_pct_41	county_nlcd1992_ha_42	county_nlcd1992_pct_42	county_nlcd1992_ha_43	county_nlcd1992_pct_43	county_nlcd1992_ha_51	county_nlcd1992_pct_51	county_nlcd1992_ha_61	county_nlcd1992_pct_61	county_nlcd1992_ha_71	county_nlcd1992_pct_71	county_nlcd1992_ha_81	county_nlcd1992_pct_81	county_nlcd1992_ha_82	county_nlcd1992_pct_82	county_nlcd1992_ha_83	county_nlcd1992_pct_83	county_nlcd1992_ha_85	county_nlcd1992_pct_85	county_nlcd1992_ha_91	county_nlcd1992_pct_91	county_nlcd1992_ha_92	county_nlcd1992_pct_92	county_nlcd2001_ha_0	county_nlcd2001_pct_0	county_nlcd2001_ha_11	county_nlcd2001_pct_11	county_nlcd2001_ha_21	county_nlcd2001_pct_21	county_nlcd2001_ha_22	county_nlcd2001_pct_22	county_nlcd2001_ha_23	county_nlcd2001_pct_23	county_nlcd2001_ha_24	county_nlcd2001_pct_24	county_nlcd2001_ha_31	county_nlcd2001_pct_31	county_nlcd2001_ha_41	county_nlcd2001_pct_41	county_nlcd2001_ha_42	county_nlcd2001_pct_42	county_nlcd2001_ha_43	county_nlcd2001_pct_43	county_nlcd2001_ha_52	county_nlcd2001_pct_52	county_nlcd2001_ha_71	county_nlcd2001_pct_71	county_nlcd2001_ha_81	county_nlcd2001_pct_81	county_nlcd2001_ha_82	county_nlcd2001_pct_82	county_nlcd2001_ha_90	county_nlcd2001_pct_90	county_nlcd2001_ha_95	county_nlcd2001_pct_95	county_nlcd2006_ha_0	county_nlcd2006_pct_0	county_nlcd2006_ha_11	county_nlcd2006_pct_11	county_nlcd2006_ha_21	county_nlcd2006_pct_21	county_nlcd2006_ha_22	county_nlcd2006_pct_22	county_nlcd2006_ha_23	county_nlcd2006_pct_23	county_nlcd2006_ha_24	county_nlcd2006_pct_24	county_nlcd2006_ha_31	county_nlcd2006_pct_31	county_nlcd2006_ha_41	county_nlcd2006_pct_41	county_nlcd2006_ha_42	county_nlcd2006_pct_42	county_nlcd2006_ha_43	county_nlcd2006_pct_43	county_nlcd2006_ha_52	county_nlcd2006_pct_52	county_nlcd2006_ha_71	county_nlcd2006_pct_71	county_nlcd2006_ha_81	county_nlcd2006_pct_81	county_nlcd2006_ha_82	county_nlcd2006_pct_82	county_nlcd2006_ha_90	county_nlcd2006_pct_90	county_nlcd2006_ha_95	county_nlcd2006_pct_95	county_nlcd2011_ha_0	county_nlcd2011_pct_0	county_nlcd2011_ha_11	county_nlcd2011_pct_11	county_nlcd2011_ha_21	county_nlcd2011_pct_21	county_nlcd2011_ha_22	county_nlcd2011_pct_22	county_nlcd2011_ha_23	county_nlcd2011_pct_23	county_nlcd2011_ha_24	county_nlcd2011_pct_24	county_nlcd2011_ha_31	county_nlcd2011_pct_31	county_nlcd2011_ha_41	county_nlcd2011_pct_41	county_nlcd2011_ha_42	county_nlcd2011_pct_42	county_nlcd2011_ha_43	county_nlcd2011_pct_43	county_nlcd2011_ha_52	county_nlcd2011_pct_52	county_nlcd2011_ha_71	county_nlcd2011_pct_71	county_nlcd2011_ha_81	county_nlcd2011_pct_81	county_nlcd2011_ha_82	county_nlcd2011_pct_82	county_nlcd2011_ha_90	county_nlcd2011_pct_90	county_nlcd2011_ha_95	county_nlcd2011_pct_95	county_roaddensity_sum_lengthm	county_roaddensity_density_mperha	county_slope_min	county_slope_max	county_slope_mean	county_slope_std	county_tri_min	county_tri_max	county_tri_mean	county_tri_std
869	County_882	0	100	44.4059	40.5643	27	1e-04	0.0104	0	0	3301.47	1.2745	294.66	0.1137	104.31	0.0403	1104.21	0.4263	0	0	119.61	0.0462	3435.93	1.3264	109624.41	42.3181	16720.65	6.4546	25944.66	10.0154	0	0	0	0	686.07	0.2648	41200.47	15.9045	38719.8	14.9469	0	0	94.77	0.0366	8601.57	3.3204	9096.03	3.5113	0	0	3876.3	1.4964	11324.88	4.3717	1385.55	0.5349	228.33	0.0881	70.56	0.0272	67.77	0.0262	101755.8	39.2806	21725.1	8.3865	11064.24	4.2711	9332.01	3.6024	14153.31	5.4636	7887.42	3.0448	51927.66	20.0455	11429.28	4.412	12820.41	4.949	0	0	3808.8	1.4703	11338.56	4.377	1407.06	0.5432	237.15	0.0915	78.12	0.0302	125.82	0.0486	100727.19	38.8835	21578.49	8.3299	10924.11	4.217	10628.46	4.1029	14036.94	5.4187	7883.01	3.0431	51934.41	20.0481	11383.11	4.3942	12957.39	5.0019	0	0	3836.16	1.4809	11447.46	4.419	1411.83	0.545	323.91	0.125	97.11	0.0375	180.54	0.0697	99658.71	38.471	22466.07	8.6725	10757.97	4.1529	10036.89	3.8745	14913.45	5.757	7857.63	3.0333	51757.38	19.9798	11310.84	4.3663	12992.67	5.0155	3575215.475	13.8015	0	65.8706	3.904	5.0655	0	26.7074	0.5417	0.7097
870	County_883	0	99	8.1878	23.9631	11	0	0.0073	0	0	6055.29	4.0115	1658.88	1.099	973.8	0.6451	599.31	0.397	0.54	4e-04	0.09	1e-04	0	0	14002.29	9.2761	954.54	0.6324	450.18	0.2982	0	0	0	0	1085.94	0.7194	42458.04	28.1273	71034.66	47.0585	64.08	0.0425	526.68	0.3489	7593.75	5.0306	3491.64	2.3131	0	0	7145.91	4.734	4298.49	2.8476	5967.72	3.9534	1012.14	0.6705	321.39	0.2129	46.8	0.031	10036.35	6.6488	221.58	0.1468	531	0.3518	193.77	0.1284	402.12	0.2664	22426.11	14.8567	75705.39	50.1527	9619.38	6.3726	13021.56	8.6264	0	0	7251.12	4.8037	4606.11	3.0514	6166.98	4.0855	1138.77	0.7544	347.4	0.2301	116.19	0.077	9990.81	6.6186	219.51	0.1454	539.46	0.3574	210.42	0.1394	402.57	0.2667	22260.6	14.747	75003.75	49.6879	9713.07	6.4346	12982.95	8.6008	0	0	7319.97	4.8493	4936.68	3.2704	6473.79	4.2887	1504.98	0.997	495.72	0.3284	210.42	0.1394	9942.57	6.5867	218.16	0.1445	536.31	0.3553	201.51	0.1335	383.67	0.2542	21996.18	14.5719	73750.86	48.8579	9629.37	6.3792	13349.52	8.8437	2748805.65	18.2101	0	34.1805	1.8359	2.3334	0	5.3594	0.2517	0.3204
871	County_884	0	96	12.5772	27.9545	4	2e-04	0.0055	0	0	2094.03	2.8904	3007.35	4.1511	2511.63	3.4669	844.74	1.166	6.03	0.0083	43.38	0.0599	0	0	8131.14	11.2236	252.63	0.3487	19.98	0.0276	15.3	0.0211	0	0	3193.74	4.4084	13465.17	18.5863	35540.46	49.0575	93.15	0.1286	1433.25	1.9784	1286.01	1.7751	508.59	0.702	0	0	1975.05	2.7262	4787.73	6.6086	5364.81	7.4052	3563.37	4.9186	1256.31	1.7341	105.93	0.1462	7559.28	10.4343	58.95	0.0814	1349.46	1.8627	631.71	0.872	3186.63	4.3986	6931.17	9.5673	31131	42.971	3252.69	4.4898	1292.49	1.7841	0	0	1952.28	2.6948	5903.55	8.1488	5770.26	7.9648	3905.91	5.3914	1374.03	1.8966	254.34	0.3511	7225.11	9.973	58.5	0.0807	1320.66	1.8229	654.66	0.9036	2932.74	4.0481	6496.29	8.967	30105.54	41.5555	3166.38	4.3706	1326.33	1.8308	0	0	1917.45	2.6467	5369.31	7.4114	5878.8	8.1147	4223.25	5.8295	1572.66	2.1708	894.06	1.2341	7330.68	10.1187	63.27	0.0873	1306.26	1.8031	448.56	0.6192	2847.24	3.9301	6364.98	8.7858	29740.68	41.0519	3116.43	4.3017	1372.95	1.8951	3173208.505	43.8003	0	39.7522	1.5824	1.911	0	6.7117	0.2213	0.2647
872	County_885	0	100	14.4392	32.2507	2	0.0177	0.0022	0	0	275.94	0.3097	431.28	0.484	93.15	0.1045	783.45	0.8792	10.8	0.0121	1.89	0.0021	0	0	4581.36	5.1415	1975.5	2.217	2324.97	2.6092	0	0	0	0	729.27	0.8184	29116.98	32.6768	41943.24	47.0712	0	0	142.65	0.1601	6158.79	6.9118	536.76	0.6024	0	0	213.93	0.2401	1861.74	2.0894	3280.77	3.6819	259.74	0.2915	134.01	0.1504	189.54	0.2127	5051.88	5.6695	48.69	0.0546	2654.64	2.9792	759.15	0.852	275.31	0.309	44162.37	49.5616	20576.88	23.0926	9251.55	10.3826	385.83	0.433	0	0	218.07	0.2447	1876.59	2.106	3326.67	3.7334	266.31	0.2989	136.17	0.1528	217.98	0.2446	5041.35	5.6577	48.69	0.0546	2654.64	2.9792	757.89	0.8505	275.31	0.309	44115.21	49.5087	20529.81	23.0398	9250.11	10.381	391.23	0.4391	0	0	221.58	0.2487	1994.85	2.2387	3278.52	3.6793	338.85	0.3803	112.77	0.1266	257.67	0.2892	5043.33	5.6599	48.6	0.0545	2650.32	2.9743	694.62	0.7795	256.05	0.2874	44033.22	49.4167	20481.39	22.9854	9237.33	10.3667	456.93	0.5128	1628635.892	18.2772	0	43.7411	1.6724	2.2231	0	7.6655	0.2303	0.309
873	County_886	0	100	35.8236	42.5286	8	1e-04	0.0064	0	0	6764.58	5.4423	2455.38	1.9754	644.85	0.5188	1538.73	1.2379	0	0	10.71	0.0086	86.04	0.0692	46353.6	37.2926	1744.83	1.4038	4131.27	3.3237	0	0	0	0	178.02	0.1432	32542.74	26.1814	19324.26	15.5468	0	0	1244.25	1.001	5497.65	4.423	1780.2	1.4322	0	0	7917.39	6.3697	3583.44	2.883	5271.93	4.2414	2439.18	1.9624	663.3	0.5336	50.04	0.0403	48673.71	39.1592	1763.1	1.4185	451.53	0.3633	734.85	0.5912	1150.74	0.9258	10393.11	8.3615	34006.23	27.3588	5081.13	4.0879	2117.43	1.7035	0	0	7811.1	6.2842	3852.36	3.0993	5573.7	4.4842	2593.62	2.0866	687.06	0.5528	62.1	0.05	48618.45	39.1147	1762.11	1.4177	451.53	0.3633	735.66	0.5919	1134.99	0.9131	10312.38	8.2966	33333.12	26.8173	5163.93	4.1545	2205	1.774	0	0	7824.96	6.2954	3994.56	3.2137	5459.76	4.3925	2842.74	2.2871	775.8	0.6241	50.22	0.0404	48578.85	39.0829	1771.2	1.425	451.44	0.3632	728.19	0.5858	1160.46	0.9336	10236.51	8.2355	33071.22	26.6066	5158.89	4.1505	2192.31	1.7638	2972134.971	23.9111	0	65.3403	8.832	8.3532	0	17.039	1.265	1.2056
874	County_887	0	100	61.0796	39.2253	13	2e-04	0.0057	0	0	4034.16	1.7544	426.15	0.1853	141.21	0.0614	427.86	0.1861	0	0	4.86	0.0021	76.95	0.0335	105672.87	45.9561	6338.79	2.7567	18278.64	7.9492	0	0	0	0	2254.32	0.9804	20033.37	8.7123	30435.03	13.2359	0	0	256.14	0.1114	37603.89	16.3536	3959.01	1.7217	0	0	4470.03	1.944	7916.67	3.4429	1252.08	0.5445	171.36	0.0745	102.87	0.0447	9.9	0.0043	108555.57	47.2097	2498.13	1.0864	13902.66	6.0461	1117.89	0.4862	446.49	0.1942	5718.69	2.487	34336.35	14.9325	45259.83	19.683	4184.73	1.8199	0	0	4439.16	1.9305	7923.33	3.4458	1267.38	0.5512	177.75	0.0773	106.29	0.0462	30.24	0.0132	108279.99	47.0899	2483.73	1.0801	13763.34	5.9855	1150.83	0.5005	924.93	0.4022	5716.71	2.4861	34385.58	14.9539	45126.18	19.6249	4167.81	1.8125	0	0	4428.72	1.926	8032.23	3.4931	1247.58	0.5426	202.68	0.0881	127.8	0.0556	33.75	0.0147	107027.55	46.5452	2489.76	1.0828	13671.36	5.9455	1980.9	0.8615	1475.73	0.6418	5684.13	2.472	34257.87	14.8984	44812.8	19.4886	4470.39	1.9441	2451809.573	10.6627	0	39.8625	2.3941	3.2325	0	6.8096	0.3321	0.4497
875	County_888	0	100	34.1243	38.7081	19	1e-04	0.0107	0	0	10254.42	5.755	121.5	0.0682	90.63	0.0509	462.33	0.2595	0	0	34.02	0.0191	5057.64	2.8384	66790.17	37.4839	12421.53	6.9712	13607.1	7.6366	0	0	0	0	947.43	0.5317	16550.64	9.2885	45046.26	25.2808	3.15	0.0018	104.94	0.0589	5122.8	2.875	1569.15	0.8806	0	0	11291.04	6.3367	9855.63	5.5312	1794.51	1.0071	110.79	0.0622	38.34	0.0215	51.12	0.0287	49873.95	27.9902	14336.28	8.0458	11020.41	6.1849	2187.09	1.2274	10794.42	6.058	6242.22	3.5032	43744.68	24.5503	11142.27	6.2532	5700.96	3.1995	0	0	11142.45	6.2533	9911.97	5.5628	1806.93	1.0141	129.24	0.0725	39.06	0.0219	51.12	0.0287	49296.6	27.6662	13797.9	7.7436	10594.71	5.9459	2691.54	1.5105	11825.46	6.6367	6239.88	3.5019	43891.38	24.6327	10988.46	6.1669	5777.01	3.2422	0	0	11191.59	6.2809	8806.68	4.9425	2246.13	1.2606	1304.46	0.7321	80.1	0.045	64.98	0.0365	48634.74	27.2947	13392.36	7.516	10161.09	5.7026	3287.61	1.8451	12469.23	6.998	6233.94	3.4986	43604.46	24.4716	10852.92	6.0909	5853.42	3.285	2888277.066	16.2096	0	59.015	1.2574	2.2893	0	21.2212	0.1739	0.3222
876	County_889	0	100	75.2742	29.4754	7	0.0089	0.0026	0	0	3590.28	1.3166	409.32	0.1501	169.83	0.0623	646.29	0.237	206.91	0.0759	21.15	0.0078	741.24	0.2718	119906.37	43.9719	19684.89	7.2188	36006.84	13.2044	0	0	0	0	1193.49	0.4377	14974.47	5.4914	12345.39	4.5273	0	0	238.68	0.0875	49099.41	18.0057	13454.28	4.9339	0	0	4916.79	1.8031	8253.99	3.0269	847.89	0.3109	340.56	0.1249	111.33	0.0408	264.6	0.097	108462.42	39.7752	22735.35	8.3375	40103.64	14.7067	11387.52	4.176	420.12	0.1541	7664.58	2.8107	5637.78	2.0675	58621.32	21.4975	2920.95	1.0712	0	0	4842	1.7757	8252.28	3.0263	847.89	0.3109	341.82	0.1254	111.87	0.041	261.63	0.0959	107812.17	39.5367	22659.21	8.3095	39834.72	14.6081	12186.45	4.469	590.22	0.2164	7616.61	2.7932	5708.52	2.0934	58528.08	21.4633	3095.37	1.1351	0	0	4901.31	1.7974	8097.57	2.9695	948.69	0.3479	493.29	0.1809	110.88	0.0407	332.91	0.1221	105621.03	38.7332	22391.37	8.2113	39239.1	14.3897	13465.53	4.9381	1499.58	0.5499	7661.16	2.8095	5619.78	2.0609	58900.32	21.5998	3406.32	1.2492	3534292.775	12.9609	0	53.475	2.3661	3.2307	0	10.65	0.3285	0.4535
877	County_89	0	97	10.5102	26.6114	19	1e-04	0.0103	0	0	1899.09	1.0334	1154.25	0.6281	301.95	0.1643	740.79	0.4031	30.24	0.0165	168.66	0.0918	15.12	0.0082	18778.68	10.2183	153.63	0.0836	1098.54	0.5978	0	0	0	0	1290.87	0.7024	53570.79	29.1501	100559.25	54.7184	1377.45	0.7495	615.96	0.3352	1807.56	0.9836	212.94	0.1159	0	0	1939.68	1.0555	9305.19	5.0633	4962.69	2.7004	630.9	0.3433	130.5	0.071	69.48	0.0378	26721.09	14.54	11.43	0.0062	0	0	0.45	2e-04	324.72	0.1767	17603.82	9.579	122050.71	66.4128	8.01	0.0044	17.1	0.0093	0	0	1976.67	1.0756	9308.25	5.065	4965.12	2.7017	635.22	0.3456	133.38	0.0726	96.57	0.0525	26610.84	14.4801	11.43	0.0062	0	0	0.45	2e-04	292.68	0.1593	17615.97	9.5856	122105.16	66.4425	6.93	0.0038	17.1	0.0093	0	0	1997.91	1.0871	8888.04	4.8363	5154.3	2.8047	846.09	0.4604	183.51	0.0999	114.03	0.062	26533.62	14.438	11.34	0.0062	0	0	0.63	3e-04	338.58	0.1842	17582.94	9.5676	122078.16	66.4278	29.52	0.0161	17.1	0.0093	5309956.828	28.8935	0	45.3388	1.5296	2.4336	0	7.8355	0.2142	0.3409
878	County_890	0	100	30.5602	40.8817	18	0	0.0078	0	0	7001.64	3.0373	833.85	0.3617	231.3	0.1003	1419.66	0.6158	0	0	32.67	0.0142	32.22	0.014	57542.49	24.9618	2244.06	0.9735	5637.69	2.4456	0	0	0	0	480.87	0.2086	73081.62	31.7026	76109.04	33.0159	0	0	572.31	0.2483	4320.54	1.8742	982.53	0.4262	0	0	7673.76	3.3289	10305.45	4.4705	3735.54	1.6205	580.68	0.2519	256.05	0.1111	10.71	0.0046	69423.66	30.1158	2032.38	0.8816	2659.95	1.1539	694.08	0.3011	2448.81	1.0623	62421.75	27.0784	56352.96	24.4458	6986.16	3.0306	4940.55	2.1432	0	0	7650.63	3.3188	10400.58	4.5117	3783.33	1.6412	600.39	0.2604	272.61	0.1183	18.99	0.0082	69333.48	30.0767	2024.46	0.8782	2651.76	1.1503	704.34	0.3055	2633.22	1.1423	62254.62	27.0059	56355.12	24.4467	7027.29	3.0484	4811.67	2.0873	0	0	7661.79	3.3237	12564.99	5.4507	2698.92	1.1708	914.94	0.3969	357.12	0.1549	24.66	0.0107	68900.04	29.8886	1978.38	0.8582	2595.69	1.126	800.37	0.3472	2689.74	1.1668	61890.03	26.8477	55700.55	24.1627	6948.45	3.0142	4796.82	2.0808	5381943.495	23.3468	0	44.6945	2.7119	2.9314	0	7.5609	0.3736	0.4038
879	County_891	0	100	75.5656	29.9265	8	0.0283	0.002	0	0	9411.57	2.4052	234.27	0.0599	70.2	0.0179	589.14	0.1506	29.88	0.0076	5.04	0.0013	3590.28	0.9175	207751.59	53.0914	50721.21	12.9619	50380.11	12.8748	0	0	0	0	1240.02	0.3169	24585.03	6.2828	18043.11	4.611	0	0	169.47	0.0433	19328.13	4.9394	5159.97	1.3186	0	0	9863.28	2.5206	13294.89	3.3975	3838.41	0.9809	238.95	0.0611	41.76	0.0107	105.66	0.027	192282.48	49.1383	40866.93	10.4436	53193.24	13.5937	19853.28	5.0736	1229.49	0.3142	20535.3	5.2478	2641.77	0.6751	31932.36	8.1604	1391.22	0.3555	0	0	9938.43	2.5398	13294.89	3.3975	3838.41	0.9809	238.95	0.0611	41.76	0.0107	174.06	0.0445	190710.81	48.7366	40210.92	10.276	52260.57	13.3553	20560.77	5.2544	3507.3	0.8963	20640.87	5.2748	2713.14	0.6933	31755.33	8.1152	1422.81	0.3636	0	0	9864.54	2.5209	16053.39	4.1025	1033.11	0.264	380.16	0.0972	67.05	0.0171	203.04	0.0519	182763.27	46.7056	40024.26	10.2283	50967.72	13.0249	27479.97	7.0226	6093.72	1.5573	20571.48	5.2571	2507.04	0.6407	31676.31	8.095	1623.96	0.415	6653444.876	17.003	0	52.3374	3.6286	3.8157	0	10.1399	0.5048	0.5325
880	County_892	0	100	11.093	28.2663	6	7e-04	0.0043	0	0	1571.58	1.134	6720.3	4.8492	1892.79	1.3658	5135.04	3.7053	0	0	43.92	0.0317	0	0	11229.3	8.1028	1319.58	0.9522	2460.69	1.7756	0	0	0	0	1206.36	0.8705	37279.53	26.9001	61766.28	44.5692	0	0	2989.71	2.1573	4014.18	2.8965	955.89	0.6897	0	0	1481.94	1.0693	7337.97	5.2949	13350.96	9.6338	4404.15	3.1779	2509.29	1.8106	256.77	0.1853	11743.47	8.4738	286.65	0.2068	889.56	0.6419	763.2	0.5507	1111.23	0.8018	38198.07	27.5629	46099.98	33.2647	8674.56	6.2594	1477.35	1.066	0	0	1491.21	1.076	8367.39	6.0377	14081.58	10.161	4994.37	3.6038	2628.36	1.8966	351.54	0.2537	11536.29	8.3243	284.94	0.2056	883.71	0.6377	739.89	0.5339	1049.04	0.757	37596.51	27.1288	44495.55	32.107	8633.07	6.2294	1451.7	1.0475	0	0	1469.07	1.06	9647.01	6.9611	13859.64	10.0008	5769.27	4.163	2283.12	1.6474	488.07	0.3522	11281.14	8.1402	278.55	0.201	872.64	0.6297	644.58	0.4651	1076.94	0.7771	37265.49	26.8899	43607.52	31.4662	8519.31	6.1473	1522.8	1.0988	5259283.435	37.9498	0	63.5902	1.9082	2.5026	0	19.0745	0.2895	0.3626
881	County_893	0	100	26.9991	39.1252	8	1e-04	0.0124	0	0	3914.73	6.0778	135.27	0.21	36.9	0.0573	56.16	0.0872	0	0	0	0	6.12	0.0095	15886.89	24.6652	295.02	0.458	1900.71	2.951	0	0	0	0	143.37	0.2226	17109.72	26.5638	23797.26	36.9465	0	0	75.33	0.117	959.67	1.4899	92.88	0.1442	0	0	4309.11	6.6901	2620.71	4.0688	599.13	0.9302	51.57	0.0801	22.05	0.0342	6.48	0.0101	21231	32.9623	288.54	0.448	162.36	0.2521	515.61	0.8005	972.72	1.5102	6939.81	10.7744	23197.59	36.0155	2224.35	3.4534	1269	1.9702	0	0	4243.59	6.5884	2619.63	4.0671	599.13	0.9302	51.57	0.0801	23.13	0.0359	72.54	0.1126	21222.81	32.9495	309.96	0.4812	163.44	0.2537	529.47	0.822	921.96	1.4314	6938.19	10.7719	23174.37	35.9794	2253.42	3.4986	1286.82	1.9979	0	0	4241.52	6.5852	2689.29	4.1753	602.28	0.9351	86.13	0.1337	31.77	0.0493	71.01	0.1102	21190.68	32.8997	315.99	0.4906	162.81	0.2528	531.36	0.825	930.96	1.4454	6939.36	10.7737	23074.83	35.8249	2253.24	3.4983	1288.8	2.0009	959670.598	14.8997	0	62.8679	6.7017	7.4827	0	15.7817	0.942	1.0782
882	County_894	0	100	7.2075	23.1958	5	4e-04	0.0049	0	0	20102.67	19.5451	1024.83	0.9964	231.12	0.2247	617.85	0.6007	0	0	6.21	0.006	0	0	4537.89	4.412	397.53	0.3865	818.73	0.796	0	0	0	0	1045.8	1.0168	22726.53	22.0961	46544.49	45.2535	0	0	381.69	0.3711	3555.81	3.4572	861.75	0.8378	0	0	20149.29	19.5904	3224.97	3.1355	3723.57	3.6203	652.32	0.6342	212.49	0.2066	74.25	0.0722	4780.8	4.6482	1.44	0.0014	208.71	0.2029	346.41	0.3368	387.9	0.3771	21206.16	20.618	38918.43	37.8389	5552.91	5.3989	3413.25	3.3186	0	0	20148.84	19.59	3512.34	3.4149	3978.09	3.8677	799.56	0.7774	233.19	0.2267	159.3	0.1549	4761.18	4.6291	1.44	0.0014	208.71	0.2029	346.41	0.3368	387.54	0.3768	21070.08	20.4856	38292.48	37.2303	5535.54	5.382	3418.2	3.3234	0	0	20158.83	19.5997	3711.51	3.6086	3861	3.7539	963.63	0.9369	202.86	0.1972	191.88	0.1866	4715.46	4.5847	1.8	0.0018	204.93	0.1992	288.72	0.2807	391.77	0.3809	20954.34	20.3731	38090.25	37.0337	5624.91	5.4689	3491.01	3.3942	1787899.172	17.3831	0	42.3528	1.0774	1.5893	0	7.4641	0.1468	0.2177
883	County_895	0	99	29.6364	39.5062	2	0.1016	0.0016	0	0	1920.69	1.5214	628.38	0.4978	150.3	0.1191	666.36	0.5278	312.75	0.2477	29.61	0.0235	0	0	20575.98	16.2989	5537.52	4.3865	6358.68	5.0369	0	0	0	0	2811.42	2.227	27372.96	21.6831	41872.14	33.1684	0	0	560.43	0.4439	15334.47	12.147	2109.51	1.671	0	0	1613.16	1.2778	5838.03	4.6245	3530.7	2.7968	377.1	0.2987	179.46	0.1422	550.8	0.4363	16498.98	13.0694	317.79	0.2517	4817.34	3.816	1067.67	0.8457	553.41	0.4384	45488.43	36.033	18710.1	14.8209	25534.89	20.2271	1163.34	0.9215	0	0	1611.63	1.2766	5856.3	4.639	3545.64	2.8086	421.29	0.3337	183.42	0.1453	663.57	0.5256	16483.77	13.0574	324.27	0.2569	4815.99	3.8149	1056.06	0.8365	556.92	0.4412	45430.56	35.9871	18603.72	14.7366	25528.5	20.222	1159.56	0.9185	0	0	1628.46	1.29	6095.88	4.8288	3543.39	2.8068	594.09	0.4706	135.54	0.1074	775.62	0.6144	16463.97	13.0417	318.51	0.2523	4817.16	3.8158	934.92	0.7406	546.12	0.4326	45325.44	35.9038	18566.91	14.7075	25321.86	20.0583	1173.33	0.9294	3132277.99	24.8114	0	66.3705	1.4208	2.1161	0	17.9616	0.1945	0.3027
884	County_896	0	100	26.2685	39.2525	8	0.0017	0.0036	0	0	2261.16	1.0106	540.45	0.2415	108.09	0.0483	410.67	0.1835	0	0	5.22	0.0023	39.69	0.0177	54867.24	24.5219	3530.43	1.5779	5354.28	2.393	0	0	0	0	473.4	0.2116	58562.46	26.1734	93942.45	41.9858	0	0	419.31	0.1874	2782.53	1.2436	450.63	0.2014	0	0	2846.88	1.2724	10225.08	4.5699	2251.08	1.0061	375.75	0.1679	164.7	0.0736	13.59	0.0061	64726.38	28.9282	3577.77	1.599	1680.3	0.751	2578.59	1.1525	4099.68	1.8323	23030.19	10.2929	94184.55	42.094	8995.05	4.0202	4998.42	2.234	0	0	2840.85	1.2697	10285.74	4.597	2314.17	1.0343	408.06	0.1824	195.21	0.0872	23.67	0.0106	64516.95	28.8346	3606.57	1.6119	1675.17	0.7487	2559.78	1.144	3984.03	1.7806	23004.45	10.2814	94256.64	42.1262	8988.75	4.0174	5087.97	2.274	0	0	2844.9	1.2715	10670.76	4.7691	2380.86	1.0641	566.82	0.2533	229.95	0.1028	38.43	0.0172	64352.34	28.7611	3683.16	1.6461	1670.94	0.7468	2654.19	1.1862	3943.08	1.7623	23051.79	10.3026	93583.17	41.8253	8947.35	3.9989	5130.27	2.2929	3833931.408	17.1349	0	58.5074	4.8158	5.5375	0	13.145	0.6683	0.7808
885	County_897	0	100	19.296	33.9737	6	0.0346	0.002	0	0	6079.5	1.9837	1289.43	0.4207	627.12	0.2046	1720.26	0.5613	20.61	0.0067	62.46	0.0204	0	0	81079.38	26.4561	1118.25	0.3649	126.63	0.0413	0	0	0	0	0	0	156342.6	51.0144	48739.05	15.9035	0	0	133.56	0.0436	6627.24	2.1625	2501.64	0.8163	0	0	9097.47	2.9685	10370.07	3.3837	5882.67	1.9195	613.08	0.2	87.66	0.0286	72.54	0.0237	76151.07	24.848	943.74	0.3079	32.49	0.0106	777.69	0.2538	1347.48	0.4397	63947.25	20.8659	129769.02	42.3435	5883.57	1.9198	1491.93	0.4868	0	0	8910.81	2.9076	10400.13	3.3935	5932.71	1.9358	635.4	0.2073	90	0.0294	78.12	0.0255	76133.43	24.8422	939.24	0.3065	32.49	0.0106	760.23	0.2481	1332.63	0.4348	63909.45	20.8536	129353.49	42.2079	5954.31	1.9429	2005.29	0.6543	0	0	8904.42	2.9055	10922.58	3.564	5850.36	1.909	830.97	0.2711	129.51	0.0423	85.95	0.028	76061.34	24.8187	957.69	0.3125	32.67	0.0107	783.99	0.2558	1306.44	0.4263	63867.6	20.8399	128763.09	42.0152	5987.7	1.9538	1983.42	0.6472	4897608.764	15.9808	0	73.787	7.4925	6.4791	0	27.8833	1.0474	0.9391
