hu8_zoneid	hu8_canopy2001_min	hu8_canopy2001_max	hu8_canopy2001_mean	hu8_canopy2001_std	hu8_damdensity_pointcount	hu8_damdensity_pointsperha	hu8_damdensity_pointspersqkm	hu8_nlcd1992_ha_0	hu8_nlcd1992_pct_0	hu8_nlcd1992_ha_11	hu8_nlcd1992_pct_11	hu8_nlcd1992_ha_21	hu8_nlcd1992_pct_21	hu8_nlcd1992_ha_22	hu8_nlcd1992_pct_22	hu8_nlcd1992_ha_23	hu8_nlcd1992_pct_23	hu8_nlcd1992_ha_31	hu8_nlcd1992_pct_31	hu8_nlcd1992_ha_32	hu8_nlcd1992_pct_32	hu8_nlcd1992_ha_33	hu8_nlcd1992_pct_33	hu8_nlcd1992_ha_41	hu8_nlcd1992_pct_41	hu8_nlcd1992_ha_42	hu8_nlcd1992_pct_42	hu8_nlcd1992_ha_43	hu8_nlcd1992_pct_43	hu8_nlcd1992_ha_51	hu8_nlcd1992_pct_51	hu8_nlcd1992_ha_61	hu8_nlcd1992_pct_61	hu8_nlcd1992_ha_71	hu8_nlcd1992_pct_71	hu8_nlcd1992_ha_81	hu8_nlcd1992_pct_81	hu8_nlcd1992_ha_82	hu8_nlcd1992_pct_82	hu8_nlcd1992_ha_83	hu8_nlcd1992_pct_83	hu8_nlcd1992_ha_85	hu8_nlcd1992_pct_85	hu8_nlcd1992_ha_91	hu8_nlcd1992_pct_91	hu8_nlcd1992_ha_92	hu8_nlcd1992_pct_92	hu8_nlcd2001_ha_0	hu8_nlcd2001_pct_0	hu8_nlcd2001_ha_11	hu8_nlcd2001_pct_11	hu8_nlcd2001_ha_21	hu8_nlcd2001_pct_21	hu8_nlcd2001_ha_22	hu8_nlcd2001_pct_22	hu8_nlcd2001_ha_23	hu8_nlcd2001_pct_23	hu8_nlcd2001_ha_24	hu8_nlcd2001_pct_24	hu8_nlcd2001_ha_31	hu8_nlcd2001_pct_31	hu8_nlcd2001_ha_41	hu8_nlcd2001_pct_41	hu8_nlcd2001_ha_42	hu8_nlcd2001_pct_42	hu8_nlcd2001_ha_43	hu8_nlcd2001_pct_43	hu8_nlcd2001_ha_52	hu8_nlcd2001_pct_52	hu8_nlcd2001_ha_71	hu8_nlcd2001_pct_71	hu8_nlcd2001_ha_81	hu8_nlcd2001_pct_81	hu8_nlcd2001_ha_82	hu8_nlcd2001_pct_82	hu8_nlcd2001_ha_90	hu8_nlcd2001_pct_90	hu8_nlcd2001_ha_95	hu8_nlcd2001_pct_95	hu8_nlcd2006_ha_0	hu8_nlcd2006_pct_0	hu8_nlcd2006_ha_11	hu8_nlcd2006_pct_11	hu8_nlcd2006_ha_21	hu8_nlcd2006_pct_21	hu8_nlcd2006_ha_22	hu8_nlcd2006_pct_22	hu8_nlcd2006_ha_23	hu8_nlcd2006_pct_23	hu8_nlcd2006_ha_24	hu8_nlcd2006_pct_24	hu8_nlcd2006_ha_31	hu8_nlcd2006_pct_31	hu8_nlcd2006_ha_41	hu8_nlcd2006_pct_41	hu8_nlcd2006_ha_42	hu8_nlcd2006_pct_42	hu8_nlcd2006_ha_43	hu8_nlcd2006_pct_43	hu8_nlcd2006_ha_52	hu8_nlcd2006_pct_52	hu8_nlcd2006_ha_71	hu8_nlcd2006_pct_71	hu8_nlcd2006_ha_81	hu8_nlcd2006_pct_81	hu8_nlcd2006_ha_82	hu8_nlcd2006_pct_82	hu8_nlcd2006_ha_90	hu8_nlcd2006_pct_90	hu8_nlcd2006_ha_95	hu8_nlcd2006_pct_95	hu8_nlcd2011_ha_0	hu8_nlcd2011_pct_0	hu8_nlcd2011_ha_11	hu8_nlcd2011_pct_11	hu8_nlcd2011_ha_21	hu8_nlcd2011_pct_21	hu8_nlcd2011_ha_22	hu8_nlcd2011_pct_22	hu8_nlcd2011_ha_23	hu8_nlcd2011_pct_23	hu8_nlcd2011_ha_24	hu8_nlcd2011_pct_24	hu8_nlcd2011_ha_31	hu8_nlcd2011_pct_31	hu8_nlcd2011_ha_41	hu8_nlcd2011_pct_41	hu8_nlcd2011_ha_42	hu8_nlcd2011_pct_42	hu8_nlcd2011_ha_43	hu8_nlcd2011_pct_43	hu8_nlcd2011_ha_52	hu8_nlcd2011_pct_52	hu8_nlcd2011_ha_71	hu8_nlcd2011_pct_71	hu8_nlcd2011_ha_81	hu8_nlcd2011_pct_81	hu8_nlcd2011_ha_82	hu8_nlcd2011_pct_82	hu8_nlcd2011_ha_90	hu8_nlcd2011_pct_90	hu8_nlcd2011_ha_95	hu8_nlcd2011_pct_95	hu8_roaddensity_sum_lengthm	hu8_roaddensity_density_mperha	hu8_slope_min	hu8_slope_max	hu8_slope_mean	hu8_slope_std	hu8_tri_min	hu8_tri_max	hu8_tri_mean	hu8_tri_std
HU8_382	0	100	61.6344	34.9157	14	0.0000	0.0073	0.0000	0.0000	6973.9200	3.6416	105.1200	0.0549	23.5800	0.0123	250.5600	0.1308	0.0000	0.0000	4.3200	0.0023	503.9100	0.2631	79681.4100	41.6071	10742.5800	5.6094	18008.0100	9.4032	0.0000	0.0000	0.0000	0.0000	944.8200	0.4934	7586.9100	3.9616	7620.8400	3.9794	0.0000	0.0000	133.5600	0.0697	42282.0900	22.0783	16647.6600	8.6929	0.0000	0.0000	7502.9400	3.9178	4573.8000	2.3883	380.4300	0.1986	55.8900	0.0292	22.4100	0.0117	0.0000	0.0000	69344.6400	36.2095	4074.9300	2.1278	18196.8300	9.5018	2282.1300	1.1917	481.8600	0.2516	1470.5100	0.7679	7493.1300	3.9127	65640.0600	34.2751	9989.7300	5.2163	0.0000	0.0000	7360.3800	3.8434	4575.6000	2.3892	382.3200	0.1996	55.8900	0.0292	22.4100	0.0117	9.2700	0.0048	69087.1500	36.0751	4059.6300	2.1198	18076.1400	9.4388	2471.7600	1.2907	596.7000	0.3116	1449.5400	0.7569	7694.1900	4.0177	65473.1100	34.1880	10195.2000	5.3236	0.0000	0.0000	7503.2100	3.9179	4622.6700	2.4138	363.4200	0.1898	60.1200	0.0314	22.0500	0.0115	17.7300	0.0093	67152.7800	35.0650	4033.1700	2.1060	17761.6800	9.2746	4243.5900	2.2159	1241.8200	0.6484	1475.2800	0.7703	7455.7800	3.8932	65042.6400	33.9632	10513.3500	5.4897	2179839.3623	11.3825	0.0000	43.3229	1.5745	2.1289	0.0000	7.4281	0.2183	0.2940
HU8_383	0	100	17.6663	32.4104	8	0.0062	0.0028	0.0000	0.0000	9149.1300	3.1567	1528.2000	0.5273	648.3600	0.2237	2329.2000	0.8036	1.3500	0.0005	105.5700	0.0364	0.0000	0.0000	66229.6500	22.8510	607.4100	0.2096	224.0100	0.0773	0.0000	0.0000	0.0000	0.0000	1602.1800	0.5528	134585.9100	46.4357	64665.0000	22.3111	183.3300	0.0633	180.9900	0.0624	4752.3600	1.6397	3040.2900	1.0490	0.0000	0.0000	12254.1300	4.2280	10083.4200	3.4790	5518.0800	1.9039	660.0600	0.2277	157.2300	0.0542	87.9300	0.0303	58418.4600	20.1559	570.9600	0.1970	20.2500	0.0070	386.9100	0.1335	6007.1400	2.0726	67161.2400	23.1724	122300.8200	42.1970	5085.3600	1.7546	1120.9500	0.3868	0.0000	0.0000	12141.2700	4.1891	10233.7200	3.5309	5640.4800	1.9461	735.4800	0.2538	167.5800	0.0578	86.2200	0.0297	58371.4800	20.1397	570.4200	0.1968	20.2500	0.0070	369.4500	0.1275	5913.4500	2.0403	67054.9500	23.1357	121805.1900	42.0260	5130.9000	1.7703	1592.1000	0.5493	0.0000	0.0000	12134.3400	4.1867	10936.7100	3.7735	5376.8700	1.8552	929.0700	0.3206	177.4800	0.0612	118.3500	0.0408	58168.8000	20.0698	602.4600	0.2079	20.2500	0.0070	377.4600	0.1302	5715.7200	1.9721	66982.0500	23.1106	121555.6200	41.9399	5175.9000	1.7858	1561.8600	0.5389	4486693.5216	15.4803	0.0000	73.7870	6.9041	6.0008	0.0000	27.8833	0.9659	0.8758
HU8_384	0	100	14.0881	29.9297	12	0.0065	0.0027	0.0000	0.0000	1032.7500	0.2354	1370.2500	0.3123	223.8300	0.0510	4894.9200	1.1157	3.4200	0.0008	95.2200	0.0217	0.0000	0.0000	82916.0100	18.8993	199.3500	0.0454	814.9500	0.1858	0.0000	0.0000	0.0000	0.0000	27419.6700	6.2498	69865.0200	15.9245	243141.2100	55.4198	469.2600	0.1070	389.3400	0.0887	3462.6600	0.7893	2428.2900	0.5535	0.0000	0.0000	814.3200	0.1856	19821.1500	4.5179	4418.7300	1.0072	496.6200	0.1132	101.7900	0.0232	190.0800	0.0433	59672.8800	13.6014	552.8700	0.1260	0.9000	0.0002	2.4300	0.0006	39461.7600	8.9946	64092.5100	14.6088	247063.6800	56.3139	1156.5900	0.2636	879.8400	0.2005	0.0000	0.0000	918.9900	0.2095	19847.3400	4.5239	4423.5000	1.0083	502.2900	0.1145	101.7900	0.0232	190.1700	0.0433	59641.3800	13.5942	550.2600	0.1254	0.9000	0.0002	2.4300	0.0006	39437.7300	8.9891	64057.3200	14.6008	246985.8300	56.2961	1155.8700	0.2635	910.3500	0.2075	0.0000	0.0000	923.0400	0.2104	18786.8700	4.2821	4915.7100	1.1205	897.4800	0.2046	131.4900	0.0300	183.6000	0.0418	59480.1000	13.5575	547.8300	0.1249	0.9000	0.0002	4.4100	0.0010	37706.6700	8.5946	63909.9900	14.5672	249104.9700	56.7792	1175.8500	0.2680	957.2400	0.2182	7111209.6028	16.2089	0.0000	53.8917	4.4132	4.5541	0.0000	10.7670	0.6116	0.6429
HU8_385	0	100	11.3513	27.5810	13	0.0072	0.0027	0.0000	0.0000	1590.0300	0.3282	2493.3600	0.5147	745.8300	0.1540	7243.8300	1.4954	24.5700	0.0051	327.8700	0.0677	0.0000	0.0000	65869.7400	13.5981	198.0900	0.0409	1312.0200	0.2709	0.0000	0.0000	0.0000	0.0000	14768.4600	3.0488	97508.8800	20.1296	286527.3300	59.1504	1787.6700	0.3690	1047.5100	0.2162	2004.3000	0.4138	955.5300	0.1973	0.0000	0.0000	1630.8000	0.3367	22696.1100	4.6854	5083.2000	1.0494	1143.0000	0.2360	235.0800	0.0485	289.4400	0.0598	50331.6900	10.3904	451.4400	0.0932	0.4500	0.0000	0.0000	0.0000	34868.9700	7.1983	75113.4600	15.5063	290265.0300	59.9220	1444.6800	0.2982	851.6700	0.1758	0.0000	0.0000	1634.0400	0.3373	22713.4800	4.6889	5102.5500	1.0534	1163.6100	0.2402	237.8700	0.0491	286.9200	0.0592	50256.7200	10.3749	451.4400	0.0932	0.4500	0.0000	3.8700	0.0008	34828.8300	7.1900	75125.9700	15.5089	290181.3300	59.9047	1454.7600	0.3003	963.1800	0.1988	0.0000	0.0000	1650.2400	0.3407	21886.9200	4.5183	5427.5400	1.1205	1856.9700	0.3834	290.4300	0.0600	277.2000	0.0572	50120.0100	10.3467	450.2700	0.0930	0.4500	0.0000	3.8700	0.0008	33379.1100	6.8907	75000.8700	15.4831	291618.1800	60.2013	1459.8900	0.3014	983.0700	0.2029	7895753.2661	16.3000	0.0000	62.2093	4.1721	3.9150	0.0000	14.6525	0.5771	0.5520
HU8_386	0	100	6.8279	21.9474	11	0.0069	0.0027	0.0000	0.0000	2270.3400	0.5591	2270.5200	0.5592	611.8200	0.1507	5422.8600	1.3355	1.4400	0.0004	190.8000	0.0470	0.0000	0.0000	27585.0000	6.7935	4.0500	0.0010	454.1400	0.1118	0.0000	0.0000	0.0000	0.0000	20970.1800	5.1644	34341.6600	8.4575	298614.5100	73.5410	414.7200	0.1021	656.5500	0.1617	7084.6200	1.7448	5158.3500	1.2704	0.0000	0.0000	1359.8100	0.3349	23854.1400	5.8747	5540.3100	1.3644	840.2400	0.2069	253.3500	0.0624	214.5600	0.0528	14451.1200	3.5589	174.7800	0.0430	0.9900	0.0002	0.0000	0.0000	19247.8500	4.7402	20152.1700	4.9630	306238.3200	75.4186	12264.9300	3.0205	1458.9900	0.3593	0.0000	0.0000	1427.4000	0.3515	23869.8000	5.8785	5559.1200	1.3691	852.3000	0.2099	253.3500	0.0624	218.4300	0.0538	14403.6000	3.5472	174.0600	0.0429	0.9900	0.0002	0.0000	0.0000	19225.2600	4.7347	20133.7200	4.9584	306195.9300	75.4081	12263.2200	3.0201	1474.3800	0.3631	0.0000	0.0000	1431.0900	0.3524	21201.4800	5.2214	6726.5100	1.6566	1830.5100	0.4508	314.1000	0.0774	199.3500	0.0491	14424.8400	3.5525	176.1300	0.0434	2.3400	0.0006	0.0000	0.0000	18875.5200	4.6486	19981.1700	4.9208	307068.5700	75.6230	12285.4500	3.0256	1534.5000	0.3779	7825467.5514	19.2721	0.0000	49.7592	1.6506	1.7823	0.0000	9.5089	0.2254	0.2470
HU8_387	0	100	7.2059	22.6382	6	0.0136	0.0024	0.0000	0.0000	1577.6100	0.6207	1268.1900	0.4989	448.2900	0.1764	3951.7200	1.5547	36.0900	0.0142	99.4500	0.0391	0.0000	0.0000	18922.5000	7.4444	198.9900	0.0783	361.9800	0.1424	0.0000	0.0000	0.0000	0.0000	7725.4200	3.0393	28510.9200	11.2166	182605.6800	71.8397	765.6300	0.3012	498.2400	0.1960	5692.1400	2.2394	1522.1700	0.5988	0.0000	0.0000	1344.0600	0.5288	15586.2900	6.1319	2275.3800	0.8952	529.0200	0.2081	86.0400	0.0338	125.9100	0.0495	8212.5900	3.2309	91.8900	0.0362	1.4400	0.0006	0.0000	0.0000	8521.8300	3.3526	16537.4100	6.5061	188184.8700	74.0346	10383.4800	4.0850	2304.8100	0.9067	0.0000	0.0000	1340.2800	0.5273	15730.2000	6.1885	2287.0800	0.8998	542.3400	0.2134	87.3900	0.0344	125.6400	0.0494	8198.3700	3.2254	88.9200	0.0350	1.4400	0.0006	0.0000	0.0000	8441.2800	3.3209	16392.1500	6.4489	188016.9300	73.9685	10395.7200	4.0898	2537.2800	0.9982	0.0000	0.0000	1379.5200	0.5427	14532.9300	5.7175	2818.9800	1.1090	1147.8600	0.4516	138.4200	0.0545	131.4900	0.0517	8204.6700	3.2278	88.2900	0.0347	1.4400	0.0006	0.0000	0.0000	8229.6900	3.2377	16324.0200	6.4221	188226.9000	74.0511	10402.4700	4.0925	2558.3400	1.0065	4785686.6267	18.8277	0.0000	51.9846	2.5174	2.5816	0.0000	10.3697	0.3481	0.3534
HU8_388	0	100	16.0505	30.9057	18	0.0004	0.0047	0.0000	0.0000	17131.6800	4.4501	3141.0000	0.8159	1995.2100	0.5183	4153.7700	1.0790	6.7500	0.0018	187.2000	0.0486	1493.7300	0.3880	86541.6600	22.4799	408.7800	0.1062	996.7500	0.2589	0.0000	0.0000	0.0000	0.0000	1695.9600	0.4405	145872.1800	37.8915	109138.3200	28.3496	699.6600	0.1817	1721.0700	0.4471	7524.7200	1.9546	2264.9400	0.5883	0.0000	0.0000	15798.7800	4.1039	17163.2700	4.4583	7310.1600	1.8989	1543.4100	0.4009	542.7900	0.1410	197.7300	0.0514	71206.5600	18.4965	894.4200	0.2323	122.3100	0.0318	2177.5500	0.5656	8875.2600	2.3054	94552.5600	24.5608	152060.3100	39.4989	9063.1800	2.3542	3465.0900	0.9001	0.0000	0.0000	15756.0300	4.0928	17284.0500	4.4897	7416.0900	1.9264	1647.0900	0.4278	561.9600	0.1460	167.1300	0.0434	71066.0700	18.4600	891.0900	0.2315	121.5900	0.0316	2177.0100	0.5655	8613.5400	2.2374	94346.4600	24.5073	151629.3900	39.3870	8849.5200	2.2987	4446.3600	1.1550	0.0000	0.0000	15744.2400	4.0897	18045.6300	4.6875	7735.1400	2.0093	2203.1100	0.5723	613.1700	0.1593	191.9700	0.0499	70852.0500	18.4044	897.7500	0.2332	121.5900	0.0316	2161.9800	0.5616	8279.8200	2.1508	93718.0800	24.3440	151133.3100	39.2581	8816.4000	2.2901	4459.1400	1.1583	7058802.5212	18.3356	0.0000	66.8528	5.6317	4.9719	0.0000	18.4917	0.7832	0.7039
HU8_389	0	97	7.3893	22.1712	27	0.0004	0.0048	0.0000	0.0000	6349.5000	1.1305	9780.8400	1.7414	8204.7600	1.4608	7127.1000	1.2689	66.0600	0.0118	441.2700	0.0786	0.0000	0.0000	46601.6400	8.2969	1257.2100	0.2238	1000.8900	0.1782	0.0000	0.0000	7.8300	0.0014	666.7200	0.1187	88393.5000	15.7375	377705.5200	67.2464	322.4700	0.0574	7918.6500	1.4098	5068.3500	0.9024	761.8500	0.1356	0.0000	0.0000	6433.7400	1.1455	28820.7900	5.1312	27690.9300	4.9301	9904.5900	1.7634	3972.9600	0.7073	292.0500	0.0520	51820.1100	9.2260	272.8800	0.0486	4.5900	0.0008	19.8900	0.0035	2320.7400	0.4132	28975.5000	5.1588	397108.0800	70.7008	4013.1000	0.7145	24.2100	0.0043	0.0000	0.0000	6442.5600	1.1470	29548.1700	5.2607	28279.4400	5.0348	10218.6900	1.8193	4224.6000	0.7521	320.9400	0.0571	51534.5400	9.1752	274.7700	0.0489	4.5900	0.0008	64.5300	0.0115	2213.8200	0.3941	28689.4800	5.1079	395725.8600	70.4547	4010.3100	0.7140	121.8600	0.0217	0.0000	0.0000	6517.3500	1.1603	28334.6100	5.0447	29206.9800	5.2000	11000.9700	1.9586	4381.2900	0.7800	566.1900	0.1008	51267.9600	9.1277	304.5600	0.0542	3.3300	0.0006	460.6200	0.0820	1675.6200	0.2983	28534.1400	5.0802	395226.8100	70.3659	3998.2500	0.7118	195.4800	0.0348	14969852.6143	26.6521	0.0000	75.0290	2.0987	2.4284	0.0000	32.1046	0.2914	0.3393
HU8_39	0	100	69.6506	32.1404	17	0.0001	0.0127	0.0000	0.0000	1896.4800	1.4160	1190.8800	0.8891	122.9400	0.0918	999.5400	0.7463	158.4000	0.1183	55.7100	0.0416	804.1500	0.6004	46650.0600	34.8302	22072.8600	16.4802	42211.6200	31.5164	96.0300	0.0717	4.9500	0.0037	0.0000	0.0000	3023.1900	2.2572	11582.0100	8.6475	0.1800	0.0001	185.3100	0.1384	1729.9800	1.2917	1151.1900	0.8595	0.0000	0.0000	1813.2300	1.3538	4891.5900	3.6522	1667.6100	1.2451	588.7800	0.4396	94.7700	0.0708	53.3700	0.0398	46684.1700	34.8557	26528.1300	19.8066	38248.3800	28.5573	2150.1000	1.6053	100.7100	0.0752	5780.2500	4.3157	4110.1200	3.0687	1106.0100	0.8258	118.2600	0.0883	0.0000	0.0000	1803.6000	1.3466	4892.2200	3.6527	1677.7800	1.2527	606.2400	0.4526	98.9100	0.0738	125.6400	0.0938	46638.9000	34.8219	26409.6000	19.7181	38117.7000	28.4597	2132.4600	1.5922	302.4000	0.2258	5832.3600	4.3546	4058.2800	3.0300	1104.1200	0.8244	135.2700	0.1010	0.0000	0.0000	1873.8900	1.3991	4864.5900	3.6320	1703.3400	1.2718	742.3200	0.5542	135.3600	0.1011	63.0000	0.0470	46162.0800	34.4659	25098.6600	18.7394	37396.6200	27.9214	2664.0000	1.9890	502.2000	0.3750	5709.1500	4.2626	4141.0800	3.0918	2675.7000	1.9978	203.4900	0.1519	2310526.7363	17.2510	0.0000	67.1276	10.0140	6.0004	0.0000	18.3970	1.3882	0.8617
HU8_390	0	100	14.4100	29.1801	30	0.0001	0.0117	0.0000	0.0000	15951.5100	6.2104	7352.2800	2.8624	6779.7000	2.6395	9660.9600	3.7613	375.1200	0.1460	263.6100	0.1026	0.0000	0.0000	37462.9500	14.5854	219.2400	0.0854	529.9200	0.2063	0.0000	0.0000	0.0000	0.0000	3652.6500	1.4221	28345.8600	11.0358	131444.7300	51.1750	535.9500	0.2087	4455.3600	1.7346	7958.9700	3.0986	1864.3500	0.7258	0.0000	0.0000	15442.7400	6.0123	17420.6700	6.7823	15329.6100	5.9682	6414.3000	2.4973	3044.5200	1.1853	104.4000	0.0406	34008.9300	13.2406	81.2700	0.0316	0.0000	0.0000	0.0000	0.0000	7843.5000	3.0537	18063.1800	7.0325	127180.4400	49.5148	9862.9200	3.8399	2056.6800	0.8007	0.0000	0.0000	15086.7900	5.8737	17725.2300	6.9009	15540.6600	6.0504	6596.0100	2.5680	3103.1100	1.2081	75.4200	0.0294	33981.1200	13.2298	81.2700	0.0316	0.0000	0.0000	1.8900	0.0007	7456.9500	2.9032	17847.8100	6.9486	126849.2400	49.3859	9895.0500	3.8524	2612.6100	1.0172	0.0000	0.0000	15115.8600	5.8850	16717.1400	6.5084	15914.0700	6.1958	7669.0800	2.9858	3486.6900	1.3575	244.2600	0.0951	33702.6600	13.1214	73.8900	0.0288	0.0000	0.0000	5.4900	0.0021	7106.9400	2.7669	17710.3800	6.8951	126694.8900	49.3258	9831.9600	3.8279	2579.8500	1.0044	7849086.7545	30.5589	0.0000	60.9658	3.1034	3.7750	0.0000	14.7198	0.4405	0.5306
HU8_391	0	100	6.3298	21.0433	18	0.0014	0.0037	0.0000	0.0000	1255.9500	0.2579	2239.4700	0.4599	1397.0700	0.2869	1893.9600	0.3889	7.0200	0.0014	127.2600	0.0261	0.0000	0.0000	46170.1800	9.4815	617.6700	0.1268	739.4400	0.1519	0.0000	0.0000	0.0000	0.0000	1273.6800	0.2616	241776.8100	49.6512	182201.4900	37.4168	119.8800	0.0246	2280.3300	0.4683	4166.5500	0.8556	684.2700	0.1405	0.0000	0.0000	951.1200	0.1953	18770.8500	3.8548	9033.4800	1.8551	1355.1300	0.2783	382.5900	0.0786	172.2600	0.0354	45040.4100	9.2495	311.0400	0.0639	510.9300	0.1049	2450.0700	0.5031	5099.1300	1.0472	130408.5600	26.7806	266313.2400	54.6899	2882.5200	0.5920	3269.7000	0.6715	0.0000	0.0000	1143.2700	0.2348	18876.4200	3.8765	9104.7600	1.8697	1383.9300	0.2842	387.9900	0.0797	174.2400	0.0358	44960.5800	9.2331	312.5700	0.0642	514.1700	0.1056	2430.9000	0.4992	5039.9100	1.0350	130308.1200	26.7600	266057.0100	54.6373	2877.1200	0.5908	3380.0400	0.6941	0.0000	0.0000	1167.2100	0.2397	19845.5400	4.0755	9334.6200	1.9170	1850.6700	0.3801	541.6200	0.1112	178.1100	0.0366	44954.9100	9.2319	444.6000	0.0913	513.1800	0.1054	2493.1800	0.5120	4868.4600	0.9998	129715.4700	26.6383	264753.1800	54.3696	2880.9000	0.5916	3409.3800	0.7001	8612957.2252	17.6873	0.0000	49.8105	4.2440	3.4560	0.0000	9.4924	0.5834	0.4756
HU8_392	0	100	8.5516	24.9051	6	0.0038	0.0030	0.0000	0.0000	476.8200	0.2421	1210.5000	0.6145	839.8800	0.4264	662.8500	0.3365	0.2700	0.0001	53.7300	0.0273	0.0000	0.0000	20261.3400	10.2858	523.3500	0.2657	127.0800	0.0645	0.0000	0.0000	0.0000	0.0000	1126.9800	0.5721	86022.0000	43.6696	80764.5600	41.0007	183.6900	0.0933	881.8200	0.4477	3680.7300	1.8685	168.0300	0.0853	0.0000	0.0000	438.4800	0.2226	7638.9300	3.8780	5230.6200	2.6554	874.6200	0.4440	254.1600	0.1290	85.7700	0.0435	22167.9900	11.2537	311.9400	0.1584	67.5900	0.0343	2034.5400	1.0328	2041.7400	1.0365	52346.0700	26.5738	96940.3500	49.2124	3451.1400	1.7520	3099.6900	1.5736	0.0000	0.0000	515.9700	0.2619	7786.9800	3.9531	5609.2500	2.8476	1146.0600	0.5818	273.6900	0.1389	82.4400	0.0419	22095.0000	11.2167	305.8200	0.1553	68.9400	0.0350	1994.5800	1.0126	2062.0800	1.0468	52208.1900	26.5038	96250.5900	48.8622	3443.5800	1.7482	3140.4600	1.5943	0.0000	0.0000	521.3700	0.2647	8377.6500	4.2530	5667.2100	2.8770	1421.6400	0.7217	348.3900	0.1769	126.3600	0.0641	22089.4200	11.2138	351.5400	0.1785	67.9500	0.0345	2031.7500	1.0314	1974.4200	1.0023	51909.3900	26.3521	95483.5200	48.4728	3443.0400	1.7479	3169.9800	1.6093	4184891.7124	21.2451	0.0000	48.1825	3.6027	3.2460	0.0000	8.8798	0.4949	0.4450
HU8_393	0	100	22.9599	36.4281	14	0.0000	0.0082	0.0000	0.0000	528.7500	0.3115	800.7300	0.4718	506.6100	0.2985	1397.9700	0.8236	6.1200	0.0036	143.6400	0.0846	0.0000	0.0000	50476.3200	29.7385	822.6900	0.4847	910.7100	0.5366	0.0000	0.0000	0.0000	0.0000	365.4000	0.2153	83659.9500	49.2889	26573.0400	15.6557	3.6900	0.0022	368.6400	0.2172	2401.5600	1.4149	767.9700	0.4525	0.0000	0.0000	718.4700	0.4233	7318.8900	4.3120	2895.3000	1.7058	517.5000	0.3049	220.1400	0.1297	29.2500	0.0172	50473.8000	29.7370	907.6500	0.5347	332.6400	0.1960	1163.2500	0.6853	998.3700	0.5882	27172.8000	16.0091	71983.8900	42.4099	3327.9300	1.9607	1673.9100	0.9862	0.0000	0.0000	766.4400	0.4516	7357.5900	4.3348	2954.5200	1.7407	578.5200	0.3408	229.5900	0.1353	30.5100	0.0180	50475.6000	29.7381	883.2600	0.5204	325.9800	0.1921	1156.3200	0.6813	994.5900	0.5860	27140.4900	15.9900	71778.5100	42.2889	3327.3900	1.9604	1734.4800	1.0219	0.0000	0.0000	779.4900	0.4592	7680.1500	4.5248	2952.7200	1.7396	646.2900	0.3808	262.0800	0.1544	39.9600	0.0235	50466.5100	29.7327	1041.0300	0.6133	324.3600	0.1911	1089.1800	0.6417	997.9200	0.5879	27052.6500	15.9383	71341.1100	42.0312	3326.1300	1.9596	1734.2100	1.0217	3136744.2491	18.4800	0.0000	63.8365	6.3144	5.1451	0.0000	15.8119	0.8717	0.7216
HU8_394	0	100	5.7722	20.0542	50	0.0001	0.0105	0.0000	0.0000	2175.8400	0.4557	4259.7000	0.8921	2030.0400	0.4252	10651.3200	2.2308	0.0000	0.0000	155.7900	0.0326	0.0000	0.0000	22514.7600	4.7154	0.0000	0.0000	469.2600	0.0983	0.0000	0.0000	0.0000	0.0000	25041.2400	5.2446	47371.8600	9.9214	352147.9500	73.7527	907.6500	0.1901	1631.6100	0.3417	5545.1700	1.1614	2569.0500	0.5381	0.0000	0.0000	1827.0000	0.3826	28695.0600	6.0098	8146.1700	1.7061	2096.2800	0.4390	577.8000	0.1210	157.2300	0.0329	17442.7200	3.6531	104.8500	0.0220	0.5400	0.0001	0.0000	0.0000	24049.4400	5.0368	43187.4000	9.0450	342986.6700	71.8340	6249.6900	1.3089	1950.3900	0.4085	0.0000	0.0000	1941.7500	0.4067	28889.1900	6.0505	8326.8000	1.7439	2262.9600	0.4739	610.9200	0.1279	158.9400	0.0333	17410.2300	3.6463	103.5000	0.0217	0.5400	0.0001	0.0000	0.0000	23673.8700	4.9582	42972.3900	9.0000	342573.5700	71.7475	6285.0600	1.3163	2261.5200	0.4736	0.0000	0.0000	1883.3400	0.3944	27639.5400	5.7887	8811.9900	1.8456	3264.5700	0.6837	770.1300	0.1613	182.6100	0.0382	17403.5700	3.6449	103.7700	0.0217	0.5400	0.0001	11.2500	0.0024	22635.1800	4.7406	42597.5400	8.9215	343532.6100	71.9483	6341.1300	1.3281	2293.4700	0.4803	9891851.7935	20.7170	0.0000	52.0669	2.3707	2.6653	0.0000	13.9515	0.3339	0.3707
