buffer500m_nhdid	lagoslakeid	buffer500m_ha
59751725	21039	133.4714
80004649	21040	143.4173
45728494	21041	178.2863
59721511	21045	120.0585
59747057	21046	191.9640
34125254	21048	160.1094
45380084	21049	190.6727
120019907	21051	481.4702
120018982	21054	207.9439
59745953	21057	139.6868
47708749	21058	212.8809
47707905	21060	297.5710
45381350	21063	137.7192
47716843	21067	152.9743
72862649	21069	126.6271
45359447	21070	157.4672
59725037	21074	123.7350
59745599	21076	118.0960
45340345	21078	148.5532
120018934	21079	199.7126
45719382	21084	152.1194
80001939	21085	164.2217
80005491	21088	121.9506
72861655	21089	126.2126
59746373	21090	128.2365
47726731	21091	121.9106
59805505	21093	140.4433
120020533	21097	321.9396
86366023	21098	127.8531
{CE66A16C-DEC7-4F99-9AEC-6A17BDA21D5E}	21099	168.0928
86365393	21100	131.9771
82555742	21105	126.0952
82958011	21108	200.4166
84625567	21110	227.5676
120020692	21113	247.3462
91596389	21116	190.2748
91598443	21117	121.5981
83947124	21119	216.7702
122548483	21122	127.7477
82957029	21125	130.1164
86368795	21127	158.1596
120020086	21130	253.4950
118875575	21133	197.1096
91688765	21138	124.9689
91688615	21140	176.0791
69549219	21142	178.0613
69547533	21143	124.7955
91687619	21144	121.5970
91688477	21145	122.8577
69543813	21146	133.3246
91690981	21149	160.7073
69548719	21150	132.9255
91682009	21151	176.7981
69545737	21155	137.2403
47487430	21158	164.4289
82985665	21159	151.3350
34242754	21162	130.4468
74721103	21163	136.8172
74722567	21165	151.6719
74924817	21166	188.4324
76244576	21167	152.5988
151948278	21176	121.4411
74928421	21177	141.3342
122939296	21187	248.0363
155495005	21189	135.8940
70335721	21192	183.6530
157358293	21194	206.1093
152377838	21197	343.9607
152372542	21198	120.9024
70330767	21200	143.1922
70332387	21201	178.8009
157362737	21202	383.7785
70335513	21207	131.2406
155544426	21220	184.9506
145756865	21221	141.2650
143248785	21234	128.9626
143249888	21239	264.3793
159107975	21244	273.6195
159107981	21245	226.2012
120871921	21246	189.1283
117648523	21250	126.6066
42885485	21255	139.1996
42877212	21259	216.9860
42877234	21262	176.8046
42877052	21265	217.2561
121629058	21273	134.6531
109991710	21276	125.5925
121625243	21277	178.7325
90567813	21287	531.3580
123165611	21295	159.8753
154318677	21301	199.7770
131193651	21302	145.7330
154346992	21305	172.2085
152287593	21308	122.8296
151862707	21309	204.1123
e4c70416-6c16-4c91-a528-ab95d3b6d5e8	21311	166.6031
44746689	21343	246.6152
49426760	21344	151.7055
44746271	21348	300.5931
48790664	21351	208.7324
155041541	21354	141.8146
48794220	21365	134.9575
141196649	21368	196.1790
91243451	21372	126.7783
91244779	21374	181.7898
91238013	21375	193.9621
83959303	21378	248.4430
91244945	21380	127.9681
123271860	21385	179.7591
123262116	21387	168.2362
86275835	21388	120.2956
114336135	21389	142.0522
123272533	21392	201.3498
121840059	21394	210.6048
86274147	21399	120.8955
126211324	21400	207.7677
86279943	21401	144.3700
86280223	21403	265.1456
121545362	21404	146.3801
121840035	21411	398.9047
86273799	21412	125.3183
86279233	21415	144.8666
121544041	21417	120.0933
121544309	21421	210.5964
123271571	21424	211.8351
105954993	21427	515.9883
80994855	21428	151.4979
120018858	21431	128.6507
80998899	21434	169.0135
120018868	21440	136.8213
81003369	21441	344.4024
90767777	21443	141.3468
105953487	21444	127.6763
80994691	21449	149.4538
105954547	21450	139.0884
106374186	21456	137.6528
120019402	21461	179.6328
120019216	21462	135.1184
f0c93a96-48d6-47c9-978f-0f45d81b5577	21463	346.5407
54366814	21464	135.2779
74255916	21468	134.2418
92008262	21471	146.8077
70929914	21485	145.1142
147262154	21487	182.3042
42475947	21490	277.8735
77015003	21508	142.7914
77032089	21516	139.7977
77032681	21521	135.2318
145050538	21536	160.4670
142806647	21540	170.7549
150099484	21541	154.6898
145081408	21542	151.0766
150097665	21543	332.6005
103455890	21545	159.1266
149808357	21546	246.9507
145081848	21549	338.0099
150099499	21551	181.8496
150099538	21553	165.0491
150569096	21556	146.9627
106571889	21558	6113.1725
152430605	21559	208.9177
150569764	21560	121.5586
118181730	21562	122.1461
106454201	21563	189.6284
106403596	21565	174.7119
152243471	21566	207.9837
151715566	21567	192.4999
152244160	21569	193.4745
141034078	21571	133.7892
129967184	21573	155.1492
135996388	21578	118.6841
135996626	21581	133.3180
129733183	21584	139.7458
129735708	21587	157.8226
135907943	21588	413.2265
76910539	21594	132.5276
123014500	21595	387.6879
{8800F3C2-B200-4733-ADEE-66CA7CE8FA0E}	21596	148.8612
145050856	21597	199.5361
87403711	21603	135.4922
136659621	21606	197.6516
136663697	21608	166.1964
136667023	21611	132.5076
136679466	21612	138.8853
127682824	21613	281.8966
127685464	21615	248.7517
136660489	21617	159.8949
136688237	21621	131.2054
136215632	21622	154.4105
135696034	21623	174.2634
135693982	21624	733.4789
136212814	21625	257.3316
122985665	21632	163.9284
122178413	21633	162.6326
122966111	21634	122.1124
122943508	21635	331.4453
122232790	21636	364.8230
122243218	21637	167.4326
122373814	21638	139.6248
122365543	21642	280.7069
53543067	21643	183.8004
52847631	21646	145.5242
167311280	21650	128.6167
89365635	21651	265.8238
89365713	21660	170.5230
159824862	21662	121.4443
33529383	21669	130.1784
37099227	21670	163.6958
60456123	21672	135.0257
60462671	21678	169.6349
60434805	21681	153.1826
55506185	21684	465.1956
25963268	21687	146.2268
167296576	21688	151.2112
102040744	21691	137.0119
25940944	21692	147.8172
29867191	21694	177.9932
25474744	21695	197.8914
136665264	21697	135.8263
25860342	21709	130.0335
25864798	21710	181.8290
120022990	21711	392.0034
26146982	21712	360.3531
26156342	21715	233.1710
25866134	21721	174.3808
{B893FFFA-5D66-46E8-ADE6-0469103FA1E4}	21722	136.5475
25873732	21723	177.2436
{0F9E5E52-0250-4D6D-AD37-BC4E99CBE6FA}	21724	166.0522
66412331	21730	189.3972
65646157	21731	128.6765
66413471	21734	133.8029
43497750	21735	138.2316
43493809	21736	155.1149
43496056	21743	141.5622
56412543	21744	132.0250
65644239	21753	202.9479
56414073	21760	123.1503
114540517	21766	123.5748
{E98131F1-FECB-4CC3-BD04-C8B0ED02F902}	21768	423.1259
53329972	21769	401.7772
120020422	21774	202.3705
120020493	21775	191.0887
107070558	21776	145.5694
107073644	21777	133.3011
114546123	21778	489.5834
73027627	21779	171.7419
111725243	21780	127.0783
109944810	21783	171.1693
105233485	21785	165.4690
117626863	21788	132.1956
86671117	21789	124.7004
e5dbdba6-bd47-4f15-9bdc-d8e6f9fc95cc	21794	196.7323
109943386	21799	126.7615
75655731	21801	129.1533
68840439	21803	133.3645
110735757	21806	144.3215
75652221	21809	170.3944
76155461	21810	132.7427
76157261	21814	126.5876
92131362	21816	155.3211
75476015	21819	165.9512
139260723	21825	133.2908
113236573	21833	533.5765
152517619	21836	191.3436
152518018	21838	145.7832
152707498	21840	167.3549
152707310	21842	181.5547
155636494	21843	283.8401
155636956	21844	224.6691
157067681	21845	127.2354
155636520	21850	139.9496
155635855	21852	164.1206
152517575	21854	148.2690
151870738	21856	123.7377
152707864	21859	119.6985
152707356	21863	137.5838
152517976	21864	157.8610
82820378	21866	173.0312
118045259	21869	130.1421
82818728	21870	142.9554
44364294	21872	122.6458
44364398	21873	162.5313
121858921	21876	192.6662
121861073	21877	120.6141
44363758	21878	197.5533
118045291	21879	151.6650
121858249	21882	145.5556
44361058	21883	199.9460
121857924	21887	174.3291
118044923	21889	195.9741
122382820	21890	194.6195
83977561	21891	318.0371
148709949	21895	151.1440
149729780	21896	142.1236
148710138	21897	156.0149
149729920	21899	178.5997
118253523	21901	147.5254
147104012	21903	149.7341
147104227	21905	176.3321
147103965	21911	128.7246
149285678	21914	151.2117
146646495	21919	141.6325
146646267	21921	127.2013
146646488	21924	166.4665
150994167	21928	344.3452
152342858	21931	195.0385
151873974	21932	134.8006
118017433	21943	148.4909
166769039	21947	136.0968
159048345	21948	129.9080
124617276	21949	235.5567
84202017	21950	724.9296
{ED504F90-E85D-466B-9765-EEDFAB5F5616}	21955	127.9831
167070030	21957	185.3847
124500427	21960	120.5749
129639699	21963	167.8593
164481997	21964	153.4913
131846760	21965	182.8842
133098534	21968	278.7741
132876366	21970	128.0484
131842229	21971	137.4443
131846557	21972	302.3680
132436539	21973	178.7919
135271412	21974	760.1038
132433360	21975	388.2342
133098913	21977	185.1535
132436205	21978	144.9081
131841239	21983	132.8694
{C30FF1BB-FE02-42F9-98BB-A044AC6C5DA0}	21985	141.7552
{4B17D12B-2D29-48AB-8D56-26A49EBCFDE6}	21989	187.8687
165902528	21993	129.5786
129447776	21995	184.2528
125563844	22006	135.8686
99704052	22013	174.7377
125574071	22015	142.7147
56944996	22019	179.6506
56891499	22021	143.8632
152116427	22030	226.6250
57933786	22034	145.8276
54778297	22038	160.0947
80596175	22041	169.8825
90362656	22049	1068.0143
37613793	22052	119.1644
78543235	22060	199.8007
90357818	22073	199.3862
155281810	22074	207.3937
49235691	22101	222.5214
41059098	22103	210.9251
107114722	22105	138.8143
59804211	22107	164.1106
45362737	22108	185.2439
120018230	22110	205.5944
45338647	22114	136.1384
45723646	22116	149.8244
45724962	22117	145.3689
59804769	22118	174.6177
59805267	22121	197.9221
120019487	22124	151.2499
45730940	22126	137.3878
59746697	22127	139.6696
45715836	22129	235.7695
47726307	22133	133.9753
80001923	22137	189.7369
59747273	22140	278.1852
80004459	22142	154.4886
47709953	22143	164.6190
47712182	22145	175.2490
59752809	22146	145.0652
80005071	22149	128.0289
897a28e7-7cc3-49f8-8c3d-6a957dbe1cc2	22150	147.0978
80003567	22153	168.9511
59750249	22154	123.3064
120020501	22155	191.7656
47729471	22156	134.6328
81642647	22158	141.4658
81636633	22161	126.8641
47711477	22162	397.0886
120019565	22163	473.6876
45725636	22166	179.4304
59810435	22171	149.7167
120018261	22173	1294.2595
80006419	22177	177.7627
47712901	22182	306.2378
80001693	22183	143.8161
59806057	22186	140.1794
58125535	22187	184.2938
58124099	22189	157.9204
120018933	22194	202.2938
58121807	22195	127.2297
107116608	22196	240.6160
91598783	22199	245.0924
91597159	22201	151.9014
32672735	22202	247.4867
{4F35DFF7-497A-4A34-BADB-226972D1F859}	22203	209.4301
120020037	22205	176.9439
120020233	22206	247.1718
{3E9749E2-72DA-4884-9A2C-8EED567696C5}	22208	141.9539
122851041	22210	125.6245
120018691	22213	213.9710
120018779	22216	149.5212
82555794	22217	138.2751
{01E3819F-0D5B-437F-884D-3B290ACE235F}	22218	167.3691
82555024	22220	139.0586
91596279	22221	180.3804
82957957	22222	131.1797
91595767	22225	289.7822
86364205	22228	120.3041
120020033	22229	1242.4112
122547609	22230	182.6256
47484121	22234	158.8213
69546505	22237	131.3713
69546237	22238	287.9222
91690887	22242	128.1613
69548501	22243	141.0022
69549057	22244	146.3972
91689681	22249	170.5703
69546697	22256	138.9095
69546807	22258	370.0879
69547515	22260	165.8928
42801006	22266	359.7218
34243142	22268	123.4852
34242792	22270	153.7323
74926573	22277	176.2031
77358650	22278	147.5194
151950767	22279	143.7626
76246408	22280	183.5314
77571609	22281	129.1650
151951232	22282	151.7154
76242638	22283	135.2881
77570161	22284	193.9007
74925467	22285	125.6032
69883818	22288	150.2795
151949156	22291	136.3055
151949576	22293	224.0811
132444852	22297	180.0041
152373282	22300	206.5046
157358665	22301	223.6960
157363917	22308	148.1124
70333317	22314	150.7801
157364884	22315	137.6885
70330777	22317	215.7881
70337747	22318	160.6332
137059680	22335	191.3881
143247099	22339	352.1956
66570351	22351	151.1520
144569012	22352	167.6525
66628249	22355	120.4669
66264253	22356	173.3602
66568819	22357	138.5807
109991560	22364	223.5008
90586394	22373	120.6799
121631753	22379	163.2174
90568317	22380	484.4872
151862234	22394	149.6075
151862808	22397	139.3582
156105373	22398	168.8839
154350464	22404	161.6105
154289204	22405	164.7117
155043566	22414	159.3728
44745807	22417	192.5283
149994324	22421	217.8986
79319294	22426	130.7031
43890293	22434	243.9985
120031136	22437	202.7878
141198743	22439	182.5037
{C0568DB3-1D82-4A34-9530-5245C7C023ED}	22445	140.6506
91243449	22447	143.4817
123110354	22455	134.8044
86275961	22456	328.1072
86278911	22457	116.6923
123272614	22458	145.6933
86277395	22459	144.4159
123270963	22460	214.8664
86272757	22462	197.8094
86278975	22465	132.7939
121839407	22466	145.8595
86278493	22467	118.6324
121837945	22468	128.8391
123272708	22469	139.2279
105569896	22470	151.8356
86273725	22471	142.0790
86281593	22472	125.5304
114336993	22475	203.1946
123272020	22479	152.8659
121544714	22481	151.0237
121839255	22484	122.3327
121836547	22485	141.6426
121544717	22486	165.3588
121840153	22489	172.4981
121544480	22490	127.7124
105954559	22495	213.9326
105953449	22496	125.9504
106352009	22497	231.6187
90771695	22498	138.1400
90771037	22501	176.4848
81004587	22502	114.7544
80993899	22503	379.0617
81001579	22504	197.0813
80993967	22505	249.9927
80993405	22506	135.8875
80997991	22508	136.3646
120018828	22509	249.7556
90769057	22511	151.3165
120019159	22513	222.4354
C93489F3-69A4-4272-BE3A-E4FD1600AF54	22514	4952.7166
80993183	22517	121.6495
120019238	22518	256.6850
106352023	22519	164.1724
81002141	22520	152.8891
120018893	22522	185.0637
81003015	22524	333.8142
120019163	22525	309.3948
153721044	22533	168.1952
88307858	22534	136.0827
88306178	22539	186.7198
75812912	22568	147.4124
120031563	22578	455.8141
50472402	22584	173.1417
88437645	22586	133.5441
105466705	22594	513.3128
120031638	22596	277.1029
80303457	22602	127.0983
77020009	22603	151.6870
f2836e41-7bc7-4911-8241-2475c0256468	22610	157.7260
81002843	22611	169.5903
62054680	22612	153.5008
104503328	22617	153.7777
145051059	22626	130.6797
103456926	22629	129.2373
103458550	22634	424.9647
145081716	22637	419.8844
152430521	22642	122.0560
106570425	22643	271.9572
152432628	22646	180.1961
152433333	22647	124.3083
106453451	22652	225.0119
151717212	22655	128.5600
{56A93C4D-455F-486F-A07C-D382B773754D}	22656	154.2162
151717249	22658	363.7699
152244046	22660	138.6156
129965898	22661	362.4624
141032417	22663	144.3234
141032320	22667	176.8335
135913162	22677	183.2021
129731612	22678	190.0881
135999308	22682	202.9454
135910922	22691	143.8422
136017978	22697	186.9109
136018010	22704	207.3480
141007595	22705	188.6192
123004166	22706	134.9968
123017437	22711	136.9573
136892029	22716	141.4908
123628205	22718	119.8346
141008567	22719	145.0686
123014899	22721	149.1823
136693232	22722	157.7077
135696697	22724	331.6098
136660472	22725	139.4895
123912758	22726	121.7345
136667005	22732	143.7921
127641069	22734	123.5182
123913404	22736	120.9033
135694061	22738	133.7209
136660853	22739	242.8982
122976761	22741	166.0121
116108728	22742	159.7617
122182189	22752	127.2856
122359627	22753	322.8754
122986109	22755	264.8928
116126324	22757	227.6559
61769319	22764	160.9710
53540405	22767	131.5023
89364735	22768	155.0891
152473734	22772	151.0211
162424085	22774	128.8174
52851735	22776	145.5798
89365911	22778	197.6568
167262906	22779	143.3391
37098391	22780	139.4749
33530065	22781	137.4430
52847033	22784	250.7298
52843991	22785	139.7841
60462583	22788	1412.8941
64654496	22794	175.2338
55484071	22802	189.9055
161140977	22805	132.8646
25484930	22817	163.6258
26059064	22818	150.3585
26105256	22819	131.0099
26179422	22836	172.1285
26172548	22837	121.2846
25855212	22839	148.3994
62635924	22846	277.5341
66922575	22848	153.1899
66419803	22849	195.8759
{7CA505B3-AE84-42B2-9572-DA2FECB62C96}	22851	154.1880
66923021	22852	146.3360
65648023	22858	147.5690
66415851	22859	131.8485
48528250	22860	142.7290
61840825	22862	177.8692
107074904	22867	122.8729
73026911	22868	165.2561
120020143	22869	140.4076
120020461	22870	302.3004
107072836	22871	156.1686
87817985	22872	134.3593
107070630	22879	311.1321
