attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
value_denovo668	Number of reads of a specific OTU XXX	numeric	number			
value_denovo213	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2362	Number of reads of a specific OTU XXX	numeric	number			
value_denovo626	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2762	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2561	Number of reads of a specific OTU XXX	numeric	number			
value_denovo337	Number of reads of a specific OTU XXX	numeric	number			
value_denovo584	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2112	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1504	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2648	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1131	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1163	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1420	Number of reads of a specific OTU XXX	numeric	number			
value_denovo651	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2523	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1951	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2751	Number of reads of a specific OTU XXX	numeric	number			
value_denovo890	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2640	Number of reads of a specific OTU XXX	numeric	number			
value_denovo768	Number of reads of a specific OTU XXX	numeric	number			
value_denovo508	Number of reads of a specific OTU XXX	numeric	number			
value_denovo821	Number of reads of a specific OTU XXX	numeric	number			
value_denovo529	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1883	Number of reads of a specific OTU XXX	numeric	number			
value_denovo811	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1328	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1573	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2406	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1527	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2222	Number of reads of a specific OTU XXX	numeric	number			
value_denovo618	Number of reads of a specific OTU XXX	numeric	number			
value_denovo73	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1512	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1758	Number of reads of a specific OTU XXX	numeric	number			
value_denovo385	Number of reads of a specific OTU XXX	numeric	number			
value_denovo2318	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1137	Number of reads of a specific OTU XXX	numeric	number			
value_denovo835	Number of reads of a specific OTU XXX	numeric	number			
value_denovo55	Number of reads of a specific OTU XXX	numeric	number			
value_denovo631	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1094	Number of reads of a specific OTU XXX	numeric	number			
value_denovo424	Number of reads of a specific OTU XXX	numeric	number			
value_denovo769	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1931	Number of reads of a specific OTU XXX	numeric	number			
value_denovo1736	Number of reads of a specific OTU XXX	numeric	number			
